index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
873,"ĠMorgan Ġhad Ġa Ġsuccession Ġof Ġbids Ġrejected , Ġhaving Ġcome Ġclose Ġin Ġthe Ġsummer Ġonly Ġfor Ġtalks Ġto Ġbreak Ġdown Ġover Ġpotential Ġcosts Ġfor Ġthe Ġnew Ġstadium .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 0, 0)]"
874,"ĠBBC ĠSport Ġunderstands ĠMorgan Ġis Ġstill Ġready Ġand Ġwilling Ġto Ġinvest Ġin ĠLiverpool , Ġand ĠPar ry Ġhas Ġkept Ġthe Ġdoor Ġa jar Ġdespite Ġcurrently Ġseeking Ġinvestment Ġelsewhere .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 3), ('PUBLIC-FIGURE', 15, 16)]"
875,"Ġ Ċ Ċ Morgan , Ġhowever , Ġhas Ġhad Ġno Ġformal Ġcontact Ġwith ĠLiverpool Ġor Ġtheir Ġadvisors Ġsince Ġlast ĠDecember , Ġblaming Ġindec ision Ġat Ġboard Ġlevel Ġas Ġhe Ġpublicly Ġwithdrew Ġhis ĠÂ£ 70 m Ġoffer .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 3, 3)]"
877,ĠMorgan Ġwill Ġcertainly Ġnot Ġbe Ġmaking Ġanother Ġcall .,O O O O O O O O O,B-ATHLETE O O O O O O O O,[],"[('ATHLETE', 0, 0)]"
879,"Ġ Ċ Ċ P arry Ġmeanwhile Ġsees Ġthe Ġnew Ġground Ġas Ġcrucial Ġto ĠLiverpool 's Ġfuture , Ġbut Ġis Ġrefusing Ġto Ġbecome Ġemotionally Ġattached Ġto Ġthe Ġidea .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 3, 4)]"
881,"ĠPar ry Ġwill Ġpull Ġback Ġthe Ġmoment Ġthe Ġfigures Ġdo Ġnot Ġstack Ġup , Ġbut Ġthere Ġhas Ġbeen Ġa Ġvital Ġnew Ġdevelopment Ġin ĠNorth ĠLondon Ġthat Ġhas Ġre - shaped ĠLiverpool 's Ġthinking .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 0, 1)]"
883,"ĠPar ry Ġlabelled Ġthe Ġdeal Ġ"" an Ġeye - op ener "" Ġand Ġadmits ĠLiverpool Ġwould Ġbe Ġmissing Ġa Ġtrick Ġnot Ġto Ġexplore Ġthe Ġpossibilities .",O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 0, 1)]"
887,Ġ Ċ Ċ Â£ 50 m Ġfor ĠGerrard ?,O O O O O O O O O,O O O O O O O B-ATHLETE O,[],"[('ATHLETE', 7, 7)]"
889,"ĠWe Ġcannot Ġlet Ġthat Ġsum Ġof Ġmoney Ġgo , Ġdespite ĠGerrard 's Ġquality .",O O O O O O O O O O O O O O,O O O O O O O O O O B-ATHLETE O O O,[],"[('ATHLETE', 10, 10)]"
890,"Ġ Ċ Ċ Through Ġa Ġclever ly Ġword ed Ġstatement , Ġthe Ġclub Ġhas Ġeffectively Ġforced ĠGerrard Ġto Ġpublicly Ġmake Ġthe Ġdecision Ġfor Ġhimself , Ġwhich ĠI Ġthink Ġis Ġthe Ġright Ġthing Ġto Ġdo .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 16, 16)]"
891,Ġ Ċ Ċ Critical Ġtime Ġfor ĠLiverpool Ġwith Ġregards Ġto ĠGerrard .,O O O O O O O O O O O O,O O O O O O O O O O B-ATHLETE O,[],"[('ATHLETE', 10, 10)]"
894,"Ġ Ċ Ċ Â£ 50 m Ġrealistically Ġwould Ġallow ĠRaf a Ġto Ġcompletely Ġrebuild Ġthe Ġsquad , Ġhowever , Ġif Ġwe Ġcan Ġafford Ġto Ġdo Ġthis ĠAND Ġkeep ĠGerrard Ġwe Ġwill Ġbe Ġbetter Ġfor Ġit .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O,[],"[('PUBLIC-FIGURE', 9, 10), ('ATHLETE', 28, 28)]"
895,ĠI Ġwould Ġhowever Ġbe Ġhappy Ġwith ĠGerrard 's Ġtransfer Ġfor Ġany Ġfee Ġover ĠÂ£ 35 m . Ċ Ċ P arry 's Ġstatements Ġare Ġclever Ġin Ġthat Ġany Ġfuture ĠGerrard Ġtransfer Ġcannot Ġbe Ġconstrued Ġas Ġa Ġlack Ġof Ġambition Ġby Ġthe Ġclub Ġto Ġnot Ġtry Ġand Ġkeep Ġtheir Ġbest Ġplayers .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-ATHLETE O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 6, 6), ('PUBLIC-FIGURE', 19, 20), ('ATHLETE', 29, 29)]"
896,ĠU pping Ġthe Ġante Ġis Ġanother Ġsmart Ġmove Ġby ĠPar ry .,O O O O O O O O O O O O,O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,[],"[('PUBLIC-FIGURE', 9, 10)]"
897,Ġ Ċ Ċ I Ġwould Ġkeep ĠGerrard .,O O O O O O O O,O O O O O O B-ATHLETE O,[],"[('ATHLETE', 6, 6)]"
899,Ġ Ċ Ċ The Ġkey Ġis Ġif ĠGerrard Ġcomes Ġout Ġand Ġsays Ġthat Ġhe Ġis Ġhappy .,O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE O O O O O O O O O,[],"[('ATHLETE', 7, 7)]"
905,"ĠVideo Ġgames Ġare Ġ"" big Ġbusiness "", Ġthe Ġpaper Ġquoted ĠMr ĠChern in Ġas Ġsaying .",O O O O O O O O O O O O O O O O,O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 11, 12)]"
908,"Ġ Ċ Ċ The Ġdays Ġof Ġarcade Ġclassics Ġsuch Ġas ĠSpace ĠInvaders , ĠPac - Man Ġand ĠDonkey ĠKong Ġare Ġlong Ġgone .",O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O,[],"[('MUSICIAN', 13, 15), ('MUSICIAN', 17, 18)]"
911,"ĠMr ĠChern in , Ġhowever , Ġtold Ġthe ĠFT Ġthat ĠNews ĠCorp Ġwas Ġfinding Ġit Ġdifficult Ġto Ġidentify Ġa Ġsuitable Ġtarget . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 1, 2)]"
914,"ĠBl unk ett Ġsorry Ġover Ġmurder Ġplan Ċ Ċ David ĠBl unk ett Ġhas Ġapologised Ġto ĠMPs Ġafter Ġthe ĠHome ĠOffice Ġannounced Ġ"" prem ature ly "" Ġvia Ġpress Ġrelease Ġa Ġreview Ġof Ġmurder Ġlaws .",O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,"[('POLITICIAN', 9, 12)]","[('POLITICIAN', 0, 2), ('POLITICIAN', 9, 12)]"
919,ĠNews Ġof Ġthe Ġreview Ġwas Ġreleased Ġbecause Ġit Ġwas Ġthought ĠMr ĠBl unk ett Ġwould Ġmake Ġthe Ġofficial Ġannouncement Ġin Ġa ĠCommons Ġdebate Ġon ĠWednesday .,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O,[],"[('POLITICIAN', 11, 13)]"
921,"ĠAmid Ġopposition Ġanger , ĠMr ĠBl unk ett Ġhad Ġto Ġanswer Ġan Ġemergency Ġquestion Ġin ĠParliament Ġon ĠThursday .",O O O O O O O O O O O O O O O O O O O,O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O,[],"[('POLITICIAN', 5, 7)]"
948,"ĠMr ĠBaker , Ġthe ĠLib ĠDem Ġenvironment Ġspokesman , Ġsaid : Ġ"" I Ġhave Ġbeen Ġwarning Ġfor Ġmonths Ġthat Ġthis Ġwould Ġhappen Ġand Ġraised Ġit Ġwith Ġgovernment Ġseveral Ġtimes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
965,"ĠThe Ġdata Ġis Ġfavourable , Ġbut Ġa Ġlot Ġof Ġjobs Ġare Ġtemporary Ġfor Ġthe Ġ( Christmas ) Ġholiday Ġseason , Ġso Ġwe Ġmay Ġsee Ġslightly Ġhigher Ġjob lessness Ġin ĠJanuary Ġand ĠFebruary ,"" ĠJulio ĠHe ged us , Ġchief Ġeconomist Ġwith ĠL opes ĠFil ho Ġ& ĠAssociates Ġconsultancy Ġin ĠRio Ġde ĠJane ir , Ġtold ĠReuters Ġnews Ġagency .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 33, 36)]","[('BUSINESS-EXECUTIVE-MANAGER', 33, 36)]"
979,ĠOne Ġmanager Ġwho Ġhas Ġgot Ġit Ġright Ġthis Ġweek Ġis ĠWalter ĠSmith .,O O O O O O O O O O B-ATHLETE I-ATHLETE O,O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,"[('ATHLETE', 10, 11)]","[('BUSINESS-EXECUTIVE-MANAGER', 10, 11)]"
981,"ĠIt Ġis Ġthe Ġsort Ġof Ġmove Ġyou Ġwould Ġexpect Ġfrom ĠWalter , Ġwho Ġis Ġa Ġcan ny Ġmanager .",O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 10, 10)]"
990,ĠBut Ġyou Ġhave Ġgot Ġto Ġremember ĠSven - G oran ĠE riks son 's Ġside Ġwere Ġgiven Ġa Ġlesson Ġby ĠSpain Ġin Ġthe Ġlast Ġgame Ġthey Ġplayed .,O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O,"[('ATHLETE', 6, 12)]","[('ATHLETE', 6, 13)]"
993,"ĠStrong Ġquarterly Ġgrowth Ġfor ĠNike Ċ Ċ N ike Ġhas Ġreported Ġits Ġbest Ġsecond - quarter Ġearnings , Ġhelped Ġby Ġstrong Ġdemand Ġfor Ġits Ġathletic Ġshoes Ġand ĠCon verse Ġsneakers .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O,[],"[('ATHLETE', 27, 28)]"
995,"ĠRe ven ues Ġincreased Ġ11 % Ġto Ġ$ 3 . 1 bn , Ġfrom Ġ$ 2 . 8 bn Ġfor Ġthe Ġsame Ġperiod Ġin Ġ2003 .",O O O O O O O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 0, 0), ('ATHLETE', 1, 2)]"
996,"ĠNike , Ġwhose Ġproducts Ġare Ġendorsed Ġby ĠTiger ĠWoods Ġamong Ġother Ġsports Ġstars , Ġsaid Ġ"" demand Ġcontinues Ġto Ġgrow "".",O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 7, 8)]",[]
1003,"Ġ' Pod casters ' Ġlook Ġto Ġnet Ġmoney Ċ Ċ N asa Ġis Ġdoing Ġit , Ġ14 - year - old Ġboys Ġin Ġbedrooms Ġare Ġdoing Ġit , Ġcouples Ġare Ġdoing Ġit , Ġgadget Ġlovers Ġ- Ġmale Ġand Ġfemale Ġ- Ġare Ġdefinitely Ġdoing Ġit .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 10, 11)]"
1008,"ĠIt 's Ġabout Ġreal Ġpeople Ġsaying Ġreal Ġthings Ġand Ġcommunicating ,"" Ġsays ĠAdam ĠCurry , Ġformer ĠMTV ĠV J Ġand Ġthe ĠP ied ĠPiper Ġof Ġpodcast ing .",O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O,O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 12, 13)]","[('PUBLIC-FIGURE', 12, 13)]"
1013,"ĠIt Ġis Ġtotally Ġgoing Ġto Ġkill Ġthe Ġbusiness Ġmodel Ġof Ġradio ,"" Ġthinks ĠCurry . Ġ""",O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-PUBLIC-FIGURE O O,[],"[('PUBLIC-FIGURE', 13, 13)]"
1023,"Ġ Ċ Ċ "" P odcast ing Ġis Ġone Ġof Ġthose Ġinteresting Ġareas Ġthat Ġbridges Ġwhat Ġyou Ġdo Ġat Ġhome Ġand Ġwhat Ġyou Ġdo Ġout Ġand Ġabout Ġ- Ġa Ġclassic Ġhybrid .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 4, 6)]"
1027,ĠCurry 's ĠDaily ĠSource ĠCode Ġ- Ġwhich Ġhe Ġcommitted Ġto Ġdoing Ġdaily Ġto Ġinspire Ġthe Ġcommunity Ġ- Ġhas Ġ10 s Ġof Ġthousands Ġof Ġlisteners .,O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 0, 0)]"
1028,Ġ Ċ Ċ But ĠDave ĠWin er Ġis Ġdoubtful .,O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O,O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O,"[('AUTHOR-WRITER', 4, 6)]","[('ATHLETE', 4, 6)]"
1038,"ĠCurry Ġand Ġassociate ĠRon ĠBloom 's Ġnew Ġventure , Ġcalled ĠPod Show , Ġis Ġto Ġhelp Ġordinary Ġpeople Ġproduce , Ġpost , Ġdistribute Ġand Ġmarket Ġtheir Ġpodcasts .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 3, 4)]","[('PUBLIC-FIGURE', 0, 0), ('PUBLIC-FIGURE', 3, 4)]"
1042,"ĠThey Ġhave Ġdecided Ġto Ġsubscribe Ġto Ġyour Ġprogram ,"" Ġexplains ĠCurry .",O O O O O O O O O O O O,O O O O O O O O O O B-PUBLIC-FIGURE O,[],"[('PUBLIC-FIGURE', 10, 10)]"
1052,"ĠCoffee - loving ĠCurry Ġhas Ġsold Ġ$ 4 , 000 Ġworth Ġof Ġcoffee Ġmachines Ġthrough Ġa Ġreferral Ġlink Ġto ĠAmazon Ġfrom Ġhis Ġsite .",O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 3)]"
1054,"ĠOne , ĠEric ĠRice , Ġhas Ġwon Ġsponsorship Ġfrom ĠWarner ĠBros . ĠHe Ġcan Ġnow Ġlegally Ġplay Ġthe Ġmusic Ġof Ġa Ġband ĠWarner ĠBros Ġwants Ġto Ġpush .",O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 2, 3)]","[('MUSICIAN', 2, 3)]"
1058,"ĠThe Ġcreative Ġforces Ġbehind Ġradio Ġare Ġel ated , Ġsays ĠCurry .",O O O O O O O O O O O O,O O O O O O O O O O B-PUBLIC-FIGURE O,[],"[('PUBLIC-FIGURE', 10, 10)]"
1061,"ĠNewcastle Ġ27 - 27 ĠGlou cester Ċ Ċ New castle Ġcentre ĠMat hew ĠT ait Ġanswered Ġhis Ġcritics Ġas Ġhe Ġscored Ġone Ġtry Ġand Ġmade Ġanother , Ġbut Ġhe Ġcould Ġnot Ġstop ĠGlou cester Ġgrabbing Ġa Ġdraw .",O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O,"[('ATHLETE', 11, 14)]","[('ATHLETE', 5, 5), ('ATHLETE', 11, 14), ('ATHLETE', 32, 33)]"
1062,"Ġ Ċ Ċ The ĠFalcons Ġwere Ġ22 - 6 Ġdown Ġat Ġthe Ġbreak Ġbefore ĠT ait , Ġrecently Ġax ed Ġby ĠEngland Ġafter Ġjust Ġone ĠSix ĠNations Ġouting , Ġinspired Ġhis Ġside Ġto Ġa Ġ27 - 22 Ġlead .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 14, 15)]"
1067,Ġ Ċ Ċ The Ġformer ĠAll ĠBlack Ġbroke Ġclear Ġand Ġpopped Ġthe Ġball Ġup Ġfor ĠT ait Ġon Ġhalfway .,O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O,[],"[('ATHLETE', 15, 16)]"
1068,"ĠHe Ġch ipped Ġahead Ġfor ĠMichael ĠStephenson Ġto Ġscor ch Ġthrough Ġfor Ġthe Ġtry , Ġwhich ĠWal der Ġconverted Ġto Ġgive ĠNewcastle Ġa Ġlif eline .",O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,"[('ATHLETE', 5, 6)]","[('ATHLETE', 5, 6), ('ATHLETE', 16, 17)]"
1069,"ĠThey Ġgrabbed Ġit Ġwith Ġboth Ġhands , ĠMayer hof ler Ġbreaking Ġthrough Ġand ĠT ait Ġmaking Ġa Ġbrilliant Ġearly Ġrun Ġto Ġcut Ġinside Ġand Ġrace Ġ30 m Ġto Ġscore .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,[],"[('ATHLETE', 7, 9), ('ATHLETE', 13, 14)]"
1070,ĠWal der Ġconverted Ġto Ġmake Ġit Ġ22 - 20 Ġbefore Ġhe Ġwas Ġjust Ġwide Ġwith Ġa Ġ40 m Ġpenalty Ġin Ġthe Ġ70 th Ġminute .,O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
1071,"Ġ Ċ Ċ M ayer hof ler Ġthen Ġsc yt hed Ġthrough Ġthe Ġmiddle Ġfor Ġa Ġtry Ġafter ĠHall ĠCharl ton Ġpopped Ġthe Ġball Ġup , Ġand ĠWal der 's Ġconversion Ġtook ĠNewcastle Ġ27 - 22 Ġahead .",O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O,"[('ATHLETE', 18, 20)]","[('ATHLETE', 3, 6), ('ATHLETE', 18, 20), ('ATHLETE', 27, 28)]"
1072,"ĠWith Ġthree Ġminutes Ġof Ġnormal Ġtime Ġleft , ĠNar ra way Ġwas Ġdriven Ġover Ġfor Ġa Ġtry Ġin Ġthe Ġcorner Ġwhich Ġleve lled Ġthe Ġscores Ġat Ġ27 - 27 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 8, 10)]"
1073,ĠHenry Ġmissed Ġthe Ġconversion Ġbut ĠGlou cester Ġnearly Ġwon Ġit Ġwhen ĠK io le Ġbroke Ġthrough Ġonly Ġto Ġbe Ġhauled Ġdown Ġby ĠCharl ton Ġand ĠTom ĠMay .,O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O,B-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE O,"[('ATHLETE', 25, 26)]","[('ATHLETE', 0, 0), ('ATHLETE', 11, 13), ('ATHLETE', 25, 26)]"
1074,"Ġ Ċ Ċ Wal der ; ĠMay , ĠT ait , ĠMayer hof ler , ĠStephenson ; ĠWilkinson , ĠGrind al ; ĠIsaac son , ĠLong , ĠWard ; ĠGross , ĠHamilton ; ĠMcCarthy , ĠHarris , ĠDow son .",O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O,"[('ATHLETE', 17, 17)]","[('ATHLETE', 3, 4), ('ATHLETE', 6, 6), ('ATHLETE', 8, 9), ('ATHLETE', 11, 13), ('ATHLETE', 15, 15), ('ATHLETE', 17, 17), ('ATHLETE', 19, 20), ('ATHLETE', 22, 23), ('ATHLETE', 25, 25), ('ATHLETE', 27, 27), ('ATHLETE', 29, 29), ('ATHLETE', 31, 31), ('ATHLETE', 33, 33), ('ATHLETE', 35, 35), ('ATHLETE', 37, 38)]"
1075,"Ġ Ċ Ċ Repl acements : ĠPeel , ĠWilson , ĠThompson , ĠPar ling , ĠSit iti , ĠCharl ton , ĠShaw .",O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O,[],"[('ATHLETE', 6, 6), ('ATHLETE', 8, 8), ('ATHLETE', 10, 10), ('ATHLETE', 12, 13), ('ATHLETE', 15, 16), ('ATHLETE', 18, 19), ('ATHLETE', 21, 21)]"
1076,"Ġ Ċ Ċ Good ridge ; ĠGar vey , ĠSimpson - Daniel , ĠFan ol ua , ĠK io le ; ĠPaul , ĠG om ars all ; ĠWood , ĠC urn ier , ĠPowell ; ĠE ust ace , ĠBrown ; ĠFor re ster , ĠBu xton , ĠBald ing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 4), ('ATHLETE', 6, 7), ('ATHLETE', 9, 11), ('ATHLETE', 13, 15), ('ATHLETE', 17, 19), ('ATHLETE', 21, 21), ('ATHLETE', 23, 26), ('ATHLETE', 28, 28), ('ATHLETE', 30, 32), ('ATHLETE', 34, 34), ('ATHLETE', 36, 38), ('ATHLETE', 40, 40), ('ATHLETE', 42, 44), ('ATHLETE', 46, 47), ('ATHLETE', 49, 50)]"
