sub_category,sentence,ner_entities
Politics,"""Our educational reforms have created a new generation of highly-educated and professionally trained Saudi women who are acquiring their rightful position in Saudi society,"" Arab News quoted Prince Saud as saying.","[{""text"": ""Prince Saud"", ""label"": ""POLITICIAN""}]"
Politics,"Michael Howard has no doubt it is the prime minister who, he claims, is ""ramming"" through Parliament the controversial new anti-terror measures without proper debate.","[{""text"": ""Michael Howard"", ""label"": ""POLITICIAN""}]"
Politics,"He didn't say so, but the Tories believe the prime minister is playing the fear card on this one so he can look tough in the run up to the general election And they believe Tony Blair is using the issue to suggest the Tories are soft on terrorism.","[{""text"": ""Tony Blair"", ""label"": ""POLITICIAN""}]"
Politics,"What this is really about, believes Mr Blair, is the Tories spotting an opportunity to embarrass, maybe even defeat the government.","[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,Liberal Democrat leader Charles Kennedy avoided suggesting anyone was playing politics with the issue.,"[{""text"": ""Charles Kennedy"", ""label"": ""POLITICIAN""}]"
Politics,"As is his habit nowadays, the prime minister was less rough with Mr Kennedy than he had been with Mr Howard - he prefers a more exasperated tone suggesting he believes the Lib Dems have, once again, just missed the point.","[{""text"": ""Kennedy"", ""label"": ""POLITICIAN""}, {""text"": ""Howard"", ""label"": ""POLITICIAN""}]"
Politics,"The very first question to the prime minister from Derby North's Bob Laxton asked him, in effect, if he would carry on the excellent policy of pouring more resources into schools.","[{""text"": ""Bob Laxton"", ""label"": ""POLITICIAN""}]"
Politics,Later Birmingham's Sion Simon even went so far as to suggest the Tories were such a shower that we should have the general election now.,"[{""text"": ""Sion Simon"", ""label"": ""POLITICIAN""}]"
Politics,"Brown comes out shooting

Labour may have abolished hunting - but that didn't stop Chancellor Gordon Brown using his Budget to fire both barrels at some of the opposition parties' core election foxes.","[{""text"": ""Brown"", ""label"": ""POLITICIAN""}, {""text"": ""Gordon Brown"", ""label"": ""POLITICIAN""}]"
Politics,"So if you are a couple with children, a pensioner, a patient or a youngster, there was something pulled from Mr Brown's red box in an attempt to persuade you to stick with or switch to a New Labour government.","[{""text"": ""Brown"", ""label"": ""POLITICIAN""}]"
Politics,"But Gordon Brown is never going to put on a show and even as he was out to cast himself as the man who will win Labour an historic third term, his demeanour remained quiet, confident and reassuring.","[{""text"": ""Gordon Brown"", ""label"": ""POLITICIAN""}]"
Politics,"As Liberal Democrat leader Charles Kennedy claimed, for most families the distinction between income tax and a tax on income is meaningless.","[{""text"": ""Charles Kennedy"", ""label"": ""POLITICIAN""}]"
Politics,Tory leader Michael Howard said the chancellor was up to his old trick of deliberately re-casting his forecasts to give the illusion that everything in the Treasury larder is as fresh as the day it was first stored away for future use.,"[{""text"": ""Michael Howard"", ""label"": ""POLITICIAN""}]"
Politics,"Where the chancellor mostly avoided direct electioneering, Mr Howard felt no such constraint with attacks like comparing Mr Brown's forecasts to the prime minister's forecasts on Iraq's weapons of mass destruction.","[{""text"": ""Brown"", ""label"": ""POLITICIAN""}, {""text"": ""Howard"", ""label"": ""POLITICIAN""}]"
Politics,And in Labour circles there will undoubtedly be an argument over just how good a prime minister Gordon Brown will make at some point after the next election.,"[{""text"": ""Gordon Brown"", ""label"": ""POLITICIAN""}]"
Economy,Analysts said a clear-cut victory for President Bush in last week's election paved the way for a rise.,"[{""text"": ""Bush"", ""label"": ""POLITICIAN""}]"
Economy,"""Let's wait until we see how growth and employment bear up under the fourth quarter's energy price drag before concluding that the Fed has more work to do in 2005,"" said Avery Shenfeld, senior economist at CIBC World Markets.","[{""text"": ""Avery Shenfeld"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Economy,"""I think the Federal Reserve does not want to rock the boat and is using a gradual approach in raising the interest rate,"" said Sung Won Sohn, chief US economist for Wells Fargo Bank.","[{""text"": ""Sung Won Sohn"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Economy,"However, BoE governor Mervyn King warned only last month that the era of consistently low inflation and low unemployment may be coming to an end.","[{""text"": ""Mervyn King"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"""We believe the DS will appeal to all ages, both genders and gamers of any skill,"" said David Yarnton, Nintendo Europe's general manager said at the recent press launch for the handheld.","[{""text"": ""David Yarnton"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Rugby,Rhys Williams says Wales are still not thinking of winning the Grand Slam despite a third Six Nations win.,"[{""text"": ""Rhys Williams"", ""label"": ""ATHLETE""}]"
Rugby,"""That's the last thing on our minds at the moment,"" said Williams, a second- half replacement in Saturday's 24-18 win over France in Paris.","[{""text"": ""Williams"", ""label"": ""ATHLETE""}]"
Rugby,"With captain Gareth Thomas ruled out of the rest of the campaign with a broken thumb, Williams is vying for his first start in the championship so far.","[{""text"": ""Williams"", ""label"": ""ATHLETE""}, {""text"": ""Gareth Thomas"", ""label"": ""ATHLETE""}]"
Rugby,"Kevin Morgan is probably favourite to replace Thomas at full-back, leaving Williams and Hal Luscombe to battle for the right wing berth.","[{""text"": ""Williams"", ""label"": ""ATHLETE""}, {""text"": ""Kevin Morgan"", ""label"": ""ATHLETE""}, {""text"": ""Thomas"", ""label"": ""ATHLETE""}, {""text"": ""Hal Luscombe"", ""label"": ""ATHLETE""}]"
Rugby,"A hamstring injury denied Luscombe the opportunity to make a third successive start, but the Dragons winger is expected to be fit for the trip to Murrayfield on 13 March.","[{""text"": ""Luscombe"", ""label"": ""ATHLETE""}]"
Rugby,"Hooker Robin McBryde is doubtful after picking up a knee injury in Paris, but centre Sonny Parker and flanker Colin Charvis are set to recover from injury to be in contention for selection.","[{""text"": ""Robin McBryde"", ""label"": ""ATHLETE""}, {""text"": ""Sonny Parker"", ""label"": ""ATHLETE""}, {""text"": ""Colin Charvis"", ""label"": ""ATHLETE""}]"
Rugby,"Said Wales assistant coach Scott Johnson: ""They've worked through the weekend and the reports are a bit more positive.","[{""text"": ""Scott Johnson"", ""label"": ""ATHLETE""}]"
Rugby,"Williams' side has shown little in attack, but Johnson insisted the Scots will be difficult opposition to break down.","[{""text"": ""Williams"", ""label"": ""ATHLETE""}, {""text"": ""Johnson"", ""label"": ""PUBLIC-FIGURE""}]"
Music,Historians in Florida have discovered a 40-year-old clip of a clean-cut Jim Morrison appearing in a promotional film for his university.,"[{""text"": ""Jim Morrison"", ""label"": ""MUSICIAN""}]"
Music,Morrison is seen quizzing a college administrator on why he was refused.,"[{""text"": ""Morrison"", ""label"": ""MUSICIAN""}]"
Music,"He's so clean cut and soft-spoken,"" said Florida state archivist Jody Norman.","[{""text"": ""Jody Norman"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"""We know he was at Florida State University for a period of time and he did some acting when he was there,"" Norman added.","[{""text"": ""Norman"", ""label"": ""PUBLIC-FIGURE""}]"
Music,Morrison was notorious for his wild lifestyle - and was accused of exposing himself and simulating a sex act at a Miami concert in 1969.,"[{""text"": ""Morrison"", ""label"": ""MUSICIAN""}]"
Economy,"""Local purchase of cereals for food assistance programmes is recommended as far as possible, so as to assist domestic markets and farmers,"" said Henri Josserand, chief of FAO's Global Information and Early Warning System.","[{""text"": ""Henri Josserand"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Tennis,"Ferrero eyes return to top form

Former world number one Juan Carlos Ferrero insists he can get back to his best despite a tough start to 2005.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}, {""text"": ""Juan Carlos Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,"""I don't know when it is going to happen,"" Ferrero told BBC Sport.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,"""But I have a lot of confidence in me that I will be the same Juan Carlos as I was before, and very soon.","[{""text"": ""Juan Carlos"", ""label"": ""ATHLETE""}]"
Tennis,He opens against Rainer Schuettler and potentially faces fourth seed David Nalbandian in the second round.,"[{""text"": ""Rainer Schuettler"", ""label"": ""ATHLETE""}, {""text"": ""David Nalbandian"", ""label"": ""ATHLETE""}]"
Tennis,"""Because I'm no longer seeded it's tougher,"" Ferrero admitted.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,"""I had to play against Joachim Johansson in the first round last week in Marseille.","[{""text"": ""Joachim Johansson"", ""label"": ""ATHLETE""}]"
Tennis,"Despite this, Ferrero insists he is feeling positive after chicken pox and a rib injury destroyed last season.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,"""Physically I am 100% since December of last year,"" said Ferrero.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,Among the low points of a difficult year for Ferrero,"[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,was the decision of Spain captain Jordi Arrese to drop him for the Davis Cup final against the USA.,"[{""text"": ""Jordi Arrese"", ""label"": ""PUBLIC-FIGURE""}]"
Tennis,"""It was difficult because I had been playing well for the whole year and the coaches told me that I would play,"" said Ferrero.","[{""text"": ""Ferrero"", ""label"": ""ATHLETE""}]"
Tennis,"""But then I had some problems with my hand two days before the Friday matches so they decided to choose Nadal instead.","[{""text"": ""Nadal"", ""label"": ""ATHLETE""}]"
Cinema,"Global release for Japan hit film

Oscar-winning animator Hayao Miyazaki's latest film, Howl's Moving Castle, is to be released in 50 countries around the world, its distributor has said.","[{""text"": ""Hayao Miyazaki"", ""label"": ""ACTOR-DIRECTOR""}]"
Cinema,"Miyazaki won an Oscar earlier this year for Spirited Away, Japan's first Academy Award for nearly 50 years.","[{""text"": ""Miyazaki"", ""label"": ""ACTOR-DIRECTOR""}]"
Cinema,Howl's Moving Castle is based on a children's fantasy novel by UK author Diana Wynne Jones.,"[{""text"": ""Diana Wynne Jones"", ""label"": ""AUTHOR-WRITER""}]"
Music,A damaging campaign against stars such as Beenie Man and Sizzla has been waged over lyrics that allegedly call for gay people to be killed or assaulted.,"[{""text"": ""Beenie Man"", ""label"": ""MUSICIAN""}, {""text"": ""Sizzla"", ""label"": ""MUSICIAN""}]"
Music,"Brett Lock of gay group OutRage! said they were ""wiping the slate clean"".","[{""text"": ""Brett Lock"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"""The reggae industry will work with the artists while still maintaining their freedom of speech and artistic freedom,"" according to media and PR strategist Glen Yearwood, who is representing the reggae industry.","[{""text"": ""Glen Yearwood"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"The Stop Murder Music campaign saw protesters picket gigs, resulted in Sizzla's UK tour being cancelled in November, forced Mobo award organisers to drop artists from nominations and saw Beenie Man dropped from an MTV show in August.","[{""text"": ""Beenie Man"", ""label"": ""MUSICIAN""}]"
Music,"The campaign was a blow to the reggae industry, Mr Yearwood admitted.","[{""text"": ""Yearwood"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"But the artists - Beenie Man, Sizzla, Elephant Man, Buju Banton, Bounty Killer, TOK, Capleton and Vybz Kartel - will not have to apologise for past songs or comments.","[{""text"": ""Beenie Man"", ""label"": ""MUSICIAN""}, {""text"": ""Elephant Man"", ""label"": ""MUSICIAN""}, {""text"": ""Buju Banton"", ""label"": ""MUSICIAN""}, {""text"": ""Bounty Killer"", ""label"": ""MUSICIAN""}, {""text"": ""Capleton"", ""label"": ""MUSICIAN""}, {""text"": ""Vybz Kartel"", ""label"": ""MUSICIAN""}]"
Music,"OutRage!'s Mr Lock said: ""The main players in the dancehall reggae industry will attempt to regulate the industry themselves to ensure that there aren't any violently homophobic or gay-bashing lyrics in the future.","[{""text"": ""Lock"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"""Customers are getting used to the idea of an 'always available' society,"" says Cara Diemont of IT firm Dimension Data, which commissioned the survey.","[{""text"": ""Cara Diemont"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"One possible reason for the lack in patience, Ms Diemont says, is the fact that more customers are calling 'on the move' using their mobile phones.","[{""text"": ""Diemont"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"""Once a call centre may have looked after mortgages, now its agents may also be responsible for credit cards, insurance and current accounts,"" Ms Diemont says.","[{""text"": ""Diemont"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"This, Ms Diemont warns, is ""scary"" and not good for the bottom line either.","[{""text"": ""Diemont"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"Suggestions that ""outsourcing"" - relocating call centres to low-cost countries like India or South Africa - is to blame are wrong, Ms Diemont says.","[{""text"": ""Diemont"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"Are you happy to listen to Vivaldi or Greensleeves, or do you want an immediate response?","[{""text"": ""Vivaldi"", ""label"": ""MUSICIAN""}, {""text"": ""Greensleeves"", ""label"": ""MUSICIAN""}]"
Rugby,Ronan O'Gara scored all Ireland's points as the home side claimed only their second ever win over South Africa on an emotional day at Lansdowne Road.,"[{""text"": ""Ronan O'Gara"", ""label"": ""ATHLETE""}]"
