tokens,ner_tags
"it is also a debut nomination for st ##au ##nton , 49 , who told bbc news 24 she had not thought the film would appeal to academy voters .",O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O
""" i hope it just shows mike up to be the extraordinary filmmaker he is .",O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O
"leigh , who had previously received three oscar nominations for secrets and lies and tops ##y tu ##r ##vy , told bbc news 24 the latest success was "" amazing "" .",B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"he said : "" we hoped that im ##eld ##a st ##au ##nton would get a nomination but i never expected to get director and screenplay .",O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O
"wins ##let said she was "" ec ##static "" about the fourth nomination of her career .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O
"john woodward , chief executive of the uk film council , said it was "" extremely heart ##ening "" to see british filmmaking talent recognised on the global stage .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"among a total of 24 british nominees , composer andrew lloyd webber and lyricist charles hart are up for best original song for learn to be lonely , from the phantom of the opera movie .",O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
"cinematographer john math ##ies ##on , who was nominated for glad ##ia ##tor in 2001 , is also up for the phantom of the opera .",O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O
"gemma jackson , who has also worked on bridget jones ' s diary and iris , is up for art direction while costume designer alexandra byrne , whose previous films have included captain core ##lli ' s mandolin and elizabeth , is in the running .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O
wasp was made by ex - children ' s tv presenter andrea arnold while little terrorist is the work of ash ##vin kumar .,O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O
sell ##a wants mic ##hala ##k recall,B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O
former france centre philippe sell ##a believes coach bernard lap ##ort ##e must recall frederic mic ##hala ##k to give his side any chance of beating ireland .,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O
sell ##a admitted he had been impressed by current fly - half yan ##n del ##ai ##gue in the rb ##s six nations to date .,B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O
"but he told bbc sport : "" mic ##hala ##k is the answer both now and for the future .",O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O
del ##ai ##gue deserved his chance but the time has come to bring back mic ##hala ##k .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O
the 22 - year - old mic ##hala ##k has spent much of the tournament on the bench after del ##ai ##gue impressed for cast ##res early in the season .,O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O
"with mic ##hala ##k overlooked , the french stu ##ttered to narrow wins over scotland and then england before ironically playing their best rugby in the defeat to wales .",O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O
""" the wales game was amazing to watch but never did i think the french could lose that game at half - time , "" said sell ##a .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O
"sell ##a , however , insisted the pressure had eased on the under - fire lap ##ort ##e , despite the defeat at the stade de france .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O
""" this season is very important for shaping a team for the 2007 world cup , "" said sell ##a , "" which lap ##ort ##e is doing very well .",O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O
"but while sell ##a admitted he liked the more flowing style employed against wales , he said "" the win was most important "" .",O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O
france play what sell ##a believes is their hardest game of the six nations against ireland in dublin on saturday 12 march .,O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O
"but sell ##a added : "" people forget that france can still win the six nations and they ' ll be focused on that .",O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O
""" we ' ve overcome a fundamental limit , "" said dr mario panic ##cia , director of intel ' s photon ##ics technology lab .",O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O
"writing in the journal nature , dr panic ##cia - and colleagues hai ##sh ##eng ron ##g , richard jones , an ##sh ##eng liu , ode ##d cohen , dani ha ##k and alexander fang - show how they have made a continuous laser from the same material used to make computer processors .",O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"currently , says dr panic ##cia , telecommunications equipment that amp ##li ##fies the laser light that travels down fibre optic cables is very expensive because of the exotic materials , such as gall ##ium ars ##eni ##de , used to make it .",O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" we ' re trying to take our silicon compete ##ncy in manufacturing and apply it to new areas , "" said dr panic ##cia .",O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
"dr panic ##cia said that the structure of silicon meant that when laser light passed through it , some col ##lid ##ing photon ##s rip electrons off the atoms within the material .",O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
dr panic ##cia said the work was the one of several steps needed if silicon was to be used to make components that could carry and process light in the form of data pulses .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" whilst the completion of the sale of the us gaming division remains subject to a number of conditions , we believe this development is a positive step towards the maxim ##isation of value for shareholders , "" said wembley chairman cl ##ae ##s hu ##lt ##man .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
us rappers beast ##ie boys have won their long - running battle over the use of a sample in their song pass the mic .,O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
the punk - rappers used three notes of music from fl ##au ##tist james newton ' s choir in their track from 1992 .,O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O
"although the group had paid a licence fee for the sample , mr newton said his copyright had been in ##fr ##inge ##d .",O O O O O O O O O O O O O B-MUSICIAN O O O O O O O O O O
"the beast ##ie boys - michael diamond , adam ho ##row ##itz , and adam ya ##uch - are considered to be one of early pioneers of sampling music .",O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
a three - judge panel of the court held in 2003 that the band had ab ##ided by copyright protections by paying a licence fee for a sample of mr newton ' s recording .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O
""" we hold that beast ##ie boys ' use of a brief segment of that composition , consisting of three notes separated by a half - step over a background c note , is not sufficient to sustain a claim for infringement of newton ' s copyright , "" chief judge mary sc ##hr ##oed ##er wrote in her opinion .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O
"mr newton is a critically acclaimed jazz and classical flu ##tist , composer , performer , and university professor .",O B-MUSICIAN O O O O O O O O O O O O O O O O O O
mr newton and the beast ##ie boys were not available for comment .,O B-MUSICIAN O O O O O O O O O O O
mo ##ya sides ##te ##ps davis cup in 2005,B-ATHLETE I-ATHLETE O O O O O O O
carlos mo ##ya has chosen not to help spain try and defend the davis cup crown they won in seville in november .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O
"mo ##ya led spain to victory over the usa but wants to focus on the grand slams in 2005 , although insists he will return to the davis cup in 2006 .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" after two years of total commitment with the davis cup team . . . i have taken this difficult decision to concentrate on the regular circuit , "" said mo ##ya .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O
mo ##ya began 2005 with victory in the chennai open on sunday .,B-ATHLETE I-ATHLETE O O O O O O O O O O O
jug ##not ' tops french actor league ',B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O
actor gerard jug ##not - star of the oscar - nominated film the chorus - has beaten gerard de ##par ##die ##u to become france ' s best - paid actor of 2004 .,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O
"jug ##not made 5 . 45 ##m euros ( £3 . 77 ##m ) last year , according to a table drawn up by france ' s le fig ##aro newspaper .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"in the chorus ( les cho ##rist ##es ) , jug ##not plays an inspiring music teacher at a school for troubled boys in 1949 .",O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O
"despite starring in five films in 2004 , de ##par ##die ##u made 3 . 35 ##m euros ( £2 . 31 ##m ) putting him third place in the chart .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O
""" his name [ de ##par ##die ##u ] is no longer sufficient to guarantee the success of a film , "" said le fig ##aro newspaper .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O
"the chorus , which jug ##not also co - produced",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O
"godzilla star jean reno was france ' s second best - paid actor in 2004 , earning 3 . 55 ##m euros ( £2 . 45 ##m ) .",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O
"the highest - ranking woman on le fig ##aro ' s list was audrey taut ##ou in 10th place , earning 88 ##5 , 000 euros ( £ ##6 ##11 , 000 ) .",O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O
she starred in jean - pierre je ##une ##t ' s a very long engagement ( un long dim ##an ##che de fia ##nca ##ille ##s ) and is also lined up to co - star with tom hank ##s in ron howard ' s the da vinci code .,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
the priority for finance minister pal ##ania ##ppa ##n chi ##dam ##bara ##m is to fight poverty and keep the government ' s communist allies on ##side .,O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O
"under the fiscal responsibility law , mr chi ##dam ##bara ##m has to trim the deficit by 0 . 3 percentage points each year , a target he says he has now met for the current year .",O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
"but the heavy spending on poverty reduction means the 2005 - 6 target for the deficit will be 4 . 3 % , mr chi ##dam ##bara ##m said - falling short of the new law ' s requirement .",O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
"presenting his budget in the lower house of parliament , mr chi ##dam ##bara ##m said the indian economy was performing strongly and that inflation has been rein ##ed in .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
"in his budget mr chi ##dam ##bara ##m has : - increased spending on primary education to 71 . 56 ##bn ru ##pee ##s ( $ 1 . 6 ##bn ) - increased spending on health to 102 . 8 ##bn ru ##pee ##s ( $ 2 . 35 ##bn ) - announced that 80 ##bn ru ##pee ##s ( $ 1 . 8 ##bn ) will be spent on building rural infrastructure - pledged 102 . 16 ##bn ru ##pee ##s ( $ 2 . 3 ##bn ) for tsunami victims - increased flow of funds to agriculture by 30 % - announced a package for the sugar industry in addition , up to 100 ##bn ru ##pee ##s ( $ 2 . 3 ##bn ) to be spent on infrastructure will be sourced by borrowing against the country ' s foreign exchange reserves , keeping budget ##ed spending under control .",O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" given the res ##ili ##ence of the indian economy . . . it is possible to launch a direct assault on poverty , "" mr chi ##dam ##bara ##m said .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O
but mr chi ##dam ##bara ##m is under pressure from the communist parties to focus on increasing social spending .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
"in his last budget , mr chi ##dam ##bara ##m had pledged billions of dollars for improving education and health services for the poor as well as special assistance for farmers .",O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
""" if you really like your photos , then it ' s definitely worth printing at home instead of going to the high street , but only if you choose the right printer , "" said nick ross , top test ##er at pc pro .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O
mr ross said that a new generation of printers produced images with brighter colours and that were less likely to fade than many high street developers or even some professional wedding photographers .,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"some high street photo shops can be the cheap ##est when it came to developing prints that were 6 ##x ##4 ##in , said mr ross , but the test revealed that images 7 ##x ##5 ##in and 8 ##x ##10 ##in in size were cheaper to produce at home .",O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O
