index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
1052,"coffee - loving curry has sold $ 4 , 000 worth of coffee machines through a refer ##ral link to amazon from his site .",O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 3)]"
1054,"one , eric rice , has won sponsorship from warner bros . he can now legally play the music of a band warner bros wants to push .",O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 2, 3)]","[('MUSICIAN', 2, 3)]"
1058,"the creative forces behind radio are el ##ated , says curry .",O O O O O O O O O O O O,O O O O O O O O O O B-PUBLIC-FIGURE O,[],"[('PUBLIC-FIGURE', 10, 10)]"
1062,"the falcons were 22 - 6 down at the break before tai ##t , recently axe ##d by england after just one six nations outing , inspired his side to a 27 - 22 lead .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 11, 12)]"
1067,the former all black broke clear and popped the ball up for tai ##t on halfway .,O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O,[],"[('ATHLETE', 12, 13)]"
1068,"he chip ##ped ahead for michael stephenson to sc ##or ##ch through for the try , which wal ##der converted to give newcastle a life ##line .",O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,"[('ATHLETE', 5, 6)]","[('ATHLETE', 5, 6), ('ATHLETE', 17, 18)]"
1069,"they grabbed it with both hands , mayer ##hof ##ler breaking through and tai ##t making a brilliant early run to cut inside and race 30 ##m to score .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,[],"[('ATHLETE', 7, 9), ('ATHLETE', 13, 14)]"
1070,wal ##der converted to make it 22 - 20 before he was just wide with a 40 ##m penalty in the 70th minute .,O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
1071,"mayer ##hof ##ler then sc ##ythe ##d through the middle for a try after hall charlton popped the ball up , and wal ##der ' s conversion took newcastle 27 - 22 ahead .",O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O,"[('ATHLETE', 14, 15)]","[('ATHLETE', 0, 2), ('ATHLETE', 14, 15), ('ATHLETE', 22, 23)]"
1072,"with three minutes of normal time left , na ##rra ##way was driven over for a try in the corner which level ##led the scores at 27 - 27 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 8, 10)]"
1073,henry missed the conversion but gloucester nearly won it when ki ##ole broke through only to be hauled down by charlton and tom may .,O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O,B-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE O,"[('ATHLETE', 22, 23)]","[('ATHLETE', 0, 0), ('ATHLETE', 10, 11), ('ATHLETE', 22, 23)]"
1074,"wal ##der ; may , tai ##t , mayer ##hof ##ler , stephenson ; wilkinson , grind ##al ; isaac ##son , long , ward ; gross , hamilton ; mccarthy , harris , dow ##son .",O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O,"[('ATHLETE', 14, 14)]","[('ATHLETE', 0, 1), ('ATHLETE', 3, 3), ('ATHLETE', 5, 6), ('ATHLETE', 8, 10), ('ATHLETE', 12, 12), ('ATHLETE', 14, 14), ('ATHLETE', 16, 17), ('ATHLETE', 19, 20), ('ATHLETE', 22, 22), ('ATHLETE', 24, 24), ('ATHLETE', 26, 26), ('ATHLETE', 28, 28), ('ATHLETE', 30, 30), ('ATHLETE', 32, 32), ('ATHLETE', 34, 35)]"
1075,"replacements : peel , wilson , thompson , par ##ling , sit ##iti , charlton , shaw .",O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O B-ATHLETE O,[],"[('ATHLETE', 2, 2), ('ATHLETE', 4, 4), ('ATHLETE', 6, 6), ('ATHLETE', 8, 9), ('ATHLETE', 11, 12), ('ATHLETE', 16, 16)]"
1076,"good ##ridge ; ga ##r ##vey , simpson - daniel , fan ##ol ##ua , ki ##ole ; paul , go ##mar ##sal ##l ; wood , cu ##rnier , powell ; eu ##sta ##ce , brown ; forrest ##er , bu ##xton , bald ##ing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 5), ('ATHLETE', 7, 9), ('ATHLETE', 11, 13), ('ATHLETE', 15, 16), ('ATHLETE', 18, 18), ('ATHLETE', 20, 23), ('ATHLETE', 25, 25), ('ATHLETE', 27, 28), ('ATHLETE', 30, 30), ('ATHLETE', 32, 34), ('ATHLETE', 36, 36), ('ATHLETE', 38, 39), ('ATHLETE', 41, 42), ('ATHLETE', 44, 45)]"
1077,"replacements : el ##low ##ay , si ##gley , corn ##well , na ##rra ##way , page , davies , ma ##uge ##r .",O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 2, 4), ('ATHLETE', 6, 7), ('ATHLETE', 9, 10), ('ATHLETE', 12, 14), ('ATHLETE', 16, 16), ('ATHLETE', 18, 18), ('ATHLETE', 20, 22)]"
1082,""" if the bandwidth is there then is ##ps will buy it , "" said jill finger , a research director at analyst firm id ##c .",O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O,O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O,"[('AUTHOR-WRITER', 15, 16)]","[('BUSINESS-EXECUTIVE-MANAGER', 15, 16)]"
1085,"it has been losing market share and this could be one way of gaining some of that back , "" said ms finger .",O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 22, 22)]"
1092,dent continues adelaide progress american taylor dent reached the final of the australian hard ##court event in adelaide with a crushing 6 - 1 6 - 1 win over argentine juan ignacio che ##la .,O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,B-ATHLETE O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,"[('ATHLETE', 5, 6), ('ATHLETE', 30, 33)]","[('ATHLETE', 0, 0), ('ATHLETE', 5, 6), ('ATHLETE', 30, 33)]"
1093,dent will meet sw ##ede joachim johansson on sunday after the second seed survived a tense tie - break to defeat belgium ' s olivier roc ##hus 6 - 1 7 - 6 ( 7 / 5 ) .,O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,B-ATHLETE O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,"[('ATHLETE', 5, 6), ('ATHLETE', 24, 26)]","[('ATHLETE', 0, 0), ('ATHLETE', 5, 6), ('ATHLETE', 24, 26)]"
1094,"johansson , the boyfriend of ll ##ey ##ton hewitt ' s sister ja ##sl ##yn , received strong crowd support on saturday . """,O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE O O O O O O O O O O,"[('ATHLETE', 5, 8)]","[('PUBLIC-FIGURE', 0, 0), ('ATHLETE', 5, 8), ('ATHLETE', 13, 13)]"
1095,"it feels like home for me , because ja ##sl ##yn lives here , "" said johansson .",O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE O,[],"[('ATHLETE', 8, 10), ('ATHLETE', 16, 16)]"
1096,"roc ##hus was leading 5 - 4 in the second set tie ##break but his concentration was ru ##ffled by a disputed line call and the match slipped away . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
1098,"for me , it was clearly out , "" roc ##hus said .",O O O O O O O O O O O O O,O O O O O O O O O B-ATHLETE I-ATHLETE O O,[],"[('ATHLETE', 9, 10)]"
1099,"kennedy questions trust of blair li ##b dem leader charles kennedy has said voters now have a "" fundamental lack of trust "" of tony blair as prime minister .",O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O,B-POLITICIAN O O O B-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O,"[('POLITICIAN', 9, 10), ('POLITICIAN', 24, 25)]","[('POLITICIAN', 0, 0), ('POLITICIAN', 4, 4), ('POLITICIAN', 9, 10), ('POLITICIAN', 24, 25)]"
1103,"mr kennedy said during his nearly 22 years in parliament he had seen prime ministers and party leaders come and go and knew the pit ##falls of british politics . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1107,"but he said mr blair had lost the trust of the british people . """,O O O O O O O O O O O O O O O,O O O O B-POLITICIAN O O O O O O O O O O,[],"[('POLITICIAN', 4, 4)]"
1110,"mr kennedy also used his tv appearance to defend his party ' s plans to increase income tax to 50 % for those earning more than £100 , 000 , saying it would apply to just 1 % of the population .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1112,mr blair has already spent a day with five and michael howard is booked for a similar session .,O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O,O B-POLITICIAN O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O,"[('POLITICIAN', 10, 11)]","[('POLITICIAN', 1, 1), ('POLITICIAN', 10, 11)]"
1136,"mr k ##ho ##dor ##kovsky , once russia ' s richest man , is in prison , having been charged with fraud and tax eva ##sion and repeatedly denied bail .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 1, 4)]"
1140,"but , a spokesman for the prosecutor , new york state com ##pt ##roller alan he ##ves ##i , said no formal agreement had been made .",O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O,O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O,"[('POLITICIAN', 14, 17)]","[('PUBLIC-FIGURE', 14, 17)]"
1146,"the ten former outside directors are james allen , judith are ##en , carl a ##y ##cock , max bob ##bit ##t , clifford alexander , stil ##es ke ##llet ##t , gordon mack ##lin , john porter , lawrence tucker and the estate of john sid ##gm ##ore , who died last year .",O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O,O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 6, 7), ('BUSINESS-EXECUTIVE-MANAGER', 9, 11), ('BUSINESS-EXECUTIVE-MANAGER', 13, 16), ('BUSINESS-EXECUTIVE-MANAGER', 18, 21), ('BUSINESS-EXECUTIVE-MANAGER', 23, 24), ('BUSINESS-EXECUTIVE-MANAGER', 26, 30), ('BUSINESS-EXECUTIVE-MANAGER', 32, 34), ('BUSINESS-EXECUTIVE-MANAGER', 36, 37), ('BUSINESS-EXECUTIVE-MANAGER', 39, 40), ('BUSINESS-EXECUTIVE-MANAGER', 45, 48)]","[('PUBLIC-FIGURE', 6, 7), ('PUBLIC-FIGURE', 9, 11), ('PUBLIC-FIGURE', 13, 16), ('PUBLIC-FIGURE', 18, 21), ('PUBLIC-FIGURE', 23, 24), ('PUBLIC-FIGURE', 26, 30), ('PUBLIC-FIGURE', 32, 34), ('PUBLIC-FIGURE', 36, 37), ('PUBLIC-FIGURE', 39, 40), ('BUSINESS-EXECUTIVE-MANAGER', 45, 48)]"
1149,"two other outside former directors , bert roberts and francesco gale ##si , remain defendants in the lawsuit , said the newspaper .",O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O,O O O O O O B-ACTOR-DIRECTOR B-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 6, 7), ('BUSINESS-EXECUTIVE-MANAGER', 9, 11)]","[('ACTOR-DIRECTOR', 6, 6), ('PUBLIC-FIGURE', 7, 7), ('PUBLIC-FIGURE', 9, 11)]"
1154,patricia hewitt is expected to call for the law banning the sale of 18 - rated games to children to be enforced better at a games industry meeting on sunday .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('POLITICIAN', 0, 1)]","[('PUBLIC-FIGURE', 0, 1)]"
1159,police investigating the stefan ' s murder dismissed its influence and man ##hun ##t was not part of its legal case .,O O O O O O O O O O O O O O O O O O O O O O,O O O B-MUSICIAN O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O,[],"[('MUSICIAN', 3, 3), ('AUTHOR-WRITER', 11, 13)]"
1160,"ahead of sunday ' s meeting in london , ms hewitt said she was proud of the uk ' s "" vibrant games industry "" but was concerned too many children were playing games which should only be sold to adults .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 10, 10)]"
1165,"ms hewitt said : "" adults should be treated as adults and children as children .",O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1178,rock band keane won sound of 2004 while us rapper 50 cent topped sound of 2003 .,O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O,[],"[('MUSICIAN', 10, 11)]"
1179,other new artists in this year ' s list include london indie group bloc party at second and uk rapper kan ##o third .,O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O,[],"[('MUSICIAN', 20, 21)]"
1184,"one of the experts to tip the bravery was the times ' music critic paul connolly , who said they were "" sp ##ik ##y but in love with pop "" .",O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 14, 15)]","[('PUBLIC-FIGURE', 14, 15)]"
1185,"chris hawkins , host of bbc 6 music ' s chart show , said the band had "" great guitars and a mastery of the electro - clash sound "" . """,B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 0, 1)]","[('PUBLIC-FIGURE', 0, 1)]"
1187,"nigel harding , head of music at london rock radio station x ##fm , said every track from their live set "" sounded like a potential single "" .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 0, 1)]","[('PUBLIC-FIGURE', 0, 1)]"
1188,"un ##con ##ditional reached the summit of the station ' s listeners ' chart within a fort ##night of its first play , which mr harding described as "" an un ##heard of achievement for a debut single "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 25, 25)]"
1189,"q magazine reviews editor ted ke ##ssler said they were "" pretty - boy new york clothes horses "" with "" an unusually ni ##mble ear for con ##cise , yearning pop in the mo ##uld of duran duran or the strokes "" .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O,"[('AUTHOR-WRITER', 4, 6)]","[('PUBLIC-FIGURE', 4, 6), ('MUSICIAN', 37, 38)]"
1190,"other pun ##dit ##s to take part in the survey included bbc radio 1 dj trevor nelson , nme editor conor mc ##nic ##hol ##as , top of the pops presenter fear ##ne cotton , g ##las ##ton ##bury organise ##r emily ea ##vis and bbc radio 2 music editor colin martin .",O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('PUBLIC-FIGURE', 15, 16), ('AUTHOR-WRITER', 20, 24), ('ACTOR-DIRECTOR', 31, 33), ('BUSINESS-EXECUTIVE-MANAGER', 41, 43), ('BUSINESS-EXECUTIVE-MANAGER', 50, 51)]","[('PUBLIC-FIGURE', 15, 16), ('AUTHOR-WRITER', 20, 24), ('PUBLIC-FIGURE', 31, 33), ('PUBLIC-FIGURE', 41, 43), ('PUBLIC-FIGURE', 50, 51)]"
