sub_category,sentence,ner_entities
TV & Radio,"""As consoles get more powerful, the content gets more detailed and that means more cost,"" said Gary Dunn, development director at Codemasters, which develops games in house and also publishes titles.","[{""text"": "" Gary Dunn"", ""label"": ""PERSON""}]"
TV & Radio,"Jason Kingsley, chief executive of Rebellion, said the transition from the current generation of consoles to the new machines was difficult because ""the production quality expected by consumers will be that much bigger"".","[{""text"": "" Jason Kingsley"", ""label"": ""PERSON""}]"
TV & Radio,"Simon Gardner, president of Climax's Action studio, said: ""We are investing in superior tools and editors.","[{""text"": "" Simon Gardner"", ""label"": ""PERSON""}]"
TV & Radio,"Mr Dunn warned that companies could face a short supply of programming, development and artistic talent. ""","[{""text"": "" Dunn"", ""label"": ""PERSON""}]"
TV & Radio,"Mr Hasson said games developers were beginning to realise that they had to be more ""business-like"". ""","[{""text"": "" Hasson"", ""label"": ""PERSON""}]"
Politics,"Blair hails Turkey-EU talks deal

Tony Blair has hailed a deal bringing Turkey a step closer to EU membership as important for the world's future ""peace and prosperity"".","[{""text"": "" Blair"", ""label"": ""PERSON""}, {""text"": ""Tony Blair"", ""label"": ""PERSON""}]"
Politics,Mr Blair has been a leading advocate of Turkish membership despite controversy surrounding the idea.,"[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Politics,"Leaving a Brussels summit Mr Blair said ""the fact Turkey is a Muslim country does not mean it should be barred"".","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Politics,It was agreed the issue can be tackled at a later date but Turkish premier Recep Erdogan had to accept negotiations did not guarantee his country full EU membership.,"[{""text"": "" Recep Erdogan"", ""label"": ""PERSON""}]"
Politics,"Mr Blair said having Turkey in the EU was of ""importance to the future peace and prosperity of my country, Britain, and the wider world"".","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Politics,Five public sector unions met Deputy Prime Minister John Prescott at the Labour spring conference in Gateshead.,"[{""text"": "" John Prescott"", ""label"": ""PERSON""}]"
Politics,"All sides are anxious to avoid a major confrontation in the run up to the general election, said BBC labour affairs correspondent Stephen Cape.","[{""text"": "" Stephen Cape"", ""label"": ""PERSON""}]"
Politics,The five unions which met Mr Prescott want the government to withdraw these regulations.,"[{""text"": "" Prescott"", ""label"": ""PERSON""}]"
Politics,But a spokesman for Mr Prescott warned that the changes to the local government pension scheme would have to go ahead in April.,"[{""text"": "" Prescott"", ""label"": ""PERSON""}]"
Politics,"PCS leader Mark Serwotka warned last week that there could be further walkouts unless there was a government rethink. ""","[{""text"": "" Mark Serwotka"", ""label"": ""PERSON""}]"
Politics,Mr Prescott held a private meeting with senior union figures last week.,"[{""text"": "" Prescott"", ""label"": ""PERSON""}]"
Music,"Ocean's Twelve raids box office

Ocean's Twelve, the crime caper sequel starring George Clooney, Brad Pitt and Julia Roberts, has gone straight to number one in the US box office chart.","[{""text"": "" George Clooney"", ""label"": ""PERSON""}, {""text"": "" Brad Pitt"", ""label"": ""PERSON""}, {""text"": "" Julia Roberts"", ""label"": ""PERSON""}]"
Music,"Wesley Snipes' Blade: Trinity was in second, taking $16.1m (£8.4m).","[{""text"": "" Wesley Snipes"", ""label"": ""PERSON""}]"
Music,"Rounding out the top five was animated fable The Polar Express, starring Tom Hanks, and festive comedy Christmas with the Kranks.","[{""text"": "" Tom Hanks"", ""label"": ""PERSON""}]"
Music,"A remake of the 1960s film, starring Frank Sinatra and the Rat Pack, Ocean's Eleven was directed by Oscar-winning director Steven Soderbergh.","[{""text"": "" Frank Sinatra"", ""label"": ""PERSON""}, {""text"": "" Steven Soderbergh"", ""label"": ""PERSON""}]"
Music,"Soderbergh returns to direct the hit sequel which reunites Clooney, Pitt and Roberts with Matt Damon, Andy Garcia and Elliott Gould.","[{""text"": "" Soderbergh"", ""label"": ""PERSON""}, {""text"": "" Clooney"", ""label"": ""PERSON""}, {""text"": "" Pitt"", ""label"": ""PERSON""}, {""text"": "" Roberts"", ""label"": ""PERSON""}, {""text"": "" Matt Damon"", ""label"": ""PERSON""}, {""text"": "" Andy Garcia"", ""label"": ""PERSON""}, {""text"": "" Elliott Gould"", ""label"": ""PERSON""}]"
Music,"Catherine Zeta-Jones joins the all-star cast. ""","[{""text"": "" Catherine Zeta-Jones"", ""label"": ""PERSON""}]"
Music,"It's just a fun, good holiday movie,"" said Dan Fellman, president of distribution at Warner Bros. However, US critics were less complimentary about the $110m (£57.2m) project, with the Los Angeles Times labelling it a ""dispiriting vanity project"".","[{""text"": "" Dan Fellman"", ""label"": ""PERSON""}]"
Tech,"We think TV is a big part of people's lives,"" said Jonathan Rosenberg, Google's vice president of product management. ""","[{""text"": "" Jonathan Rosenberg"", ""label"": ""PERSON""}]"
Athletics,"Holmes feted with further honour

Double Olympic champion Kelly Holmes has been voted European Athletics (EAA) woman athlete of 2004 in the governing body's annual poll.","[{""text"": "" Holmes"", ""label"": ""PERSON""}, {""text"": "" Kelly Holmes"", ""label"": ""PERSON""}]"
Athletics,She is only the second British woman to land the title after- Sally Gunnell won for her world 400m hurdles win in 1993.,"[{""text"": "" Sally Gunnell"", ""label"": ""PERSON""}]"
Athletics,Swedish triple jumper Christian Olsson was voted male athlete of the year.,"[{""text"": "" Christian Olsson"", ""label"": ""PERSON""}]"
Athletics,The accolade is the latest in a long list of awards that Holmes has received since her success in Athens.,"[{""text"": "" Holmes"", ""label"": ""PERSON""}]"
Politics,"Howard denies split over ID cards

Michael Howard has denied his shadow cabinet was split over its decision to back controversial Labour plans to introduce ID cards.","[{""text"": "" Howard"", ""label"": ""PERSON""}, {""text"": ""Michael Howard"", ""label"": ""PERSON""}]"
Politics,"Among those reported to have serious reservations over the strategy were senior shadow cabinet members David Davis, Oliver Letwin and Tim Yeo.","[{""text"": "" David Davis"", ""label"": ""PERSON""}, {""text"": "" Oliver Letwin"", ""label"": ""PERSON""}, {""text"": "" Tim Yeo"", ""label"": ""PERSON""}]"
Politics,"But Mr Howard denied Mr Yeo, his transport and environment spokesman, said the plans ""stink"".","[{""text"": "" Howard"", ""label"": ""PERSON""}, {""text"": "" Yeo"", ""label"": ""PERSON""}]"
Politics,"He also said he was confident shadow home secretary Mr Davis would ""set out the position very clearly"" when he stands up to debate the matter next week.","[{""text"": "" Davis"", ""label"": ""PERSON""}]"
Politics,"Mr Howard said the police had said ID cards could ""help them foil a terror bomb plot in which people could lose their lives"".","[{""text"": "" Howard"", ""label"": ""PERSON""}]"
Politics,"Sources within the party told the BBC Mr Howard had always been in favour of ID cards, and tried to introduce them when he was Home Secretary.","[{""text"": "" Howard"", ""label"": ""PERSON""}]"
Politics,"Lib Dem home affairs spokesman Mark Oaten has branded the ID scheme a waste of money and ""deeply flawed"".","[{""text"": "" Mark Oaten"", ""label"": ""PERSON""}]"
Politics,"He said: ""This has all the signs of Michael Howard overruling colleagues' concerns over ID cards.""","[{""text"": "" Michael Howard"", ""label"": ""PERSON""}]"
Politics,"The chairman of the Bar Council, Guy Mansfield QC warned there was a real risk that people on the ""margins of society"" would be driven into the hands of extremists. ""","[{""text"": "" Guy Mansfield"", ""label"": ""PERSON""}]"
Politics,"Tory ex-minister Douglas Hogg said he opposed the plans for ID cards branding them a ""regressive"" step which would intrude into the lives of ordinary citizens without any counterbalancing benefits.","[{""text"": "" Douglas Hogg"", ""label"": ""PERSON""}]"
Politics,"Kelly trails new discipline power

Teachers could get more powers to remove unruly pupils from classes under a ""zero tolerance"" drive, Education Secretary Ruth Kelly has suggested.","[{""text"": "" Kelly"", ""label"": ""PERSON""}, {""text"": "" Ruth Kelly"", ""label"": ""PERSON""}]"
Politics,Ms Kelly told the BBC progress had been made against severely disruptive children but parents were still worried about lower level problems.,"[{""text"": "" Kelly"", ""label"": ""PERSON""}]"
Politics,Ms Kelly is expected to announce her plans on the issue in the next fortnight.,"[{""text"": "" Kelly"", ""label"": ""PERSON""}]"
Politics,Ms Kelly entered the Cabinet last month in the reshuffle forced by the resignation of the then Home Secretary David Blunkett.,"[{""text"": "" Kelly"", ""label"": ""PERSON""}, {""text"": "" David Blunkett"", ""label"": ""PERSON""}]"
Politics,"Asked if she was a member of the group, Ms Kelly said: ""I do have spiritual support from Opus Dei and that is right. ""","[{""text"": "" Kelly"", ""label"": ""PERSON""}]"
Politics,"The government has yet to issue its official response to the Tomlinson review, which recommended absorbing existing exam qualifications into a diploma.","[{""text"": "" Tomlinson"", ""label"": ""PERSON""}]"
Politics,Ms Kelly said reforms should build on GCSEs and A-levels.,"[{""text"": "" Kelly"", ""label"": ""PERSON""}]"
Politics,"Her comments did not impress Tory shadow education secretary Tim Collins. ""","[{""text"": "" Tim Collins"", ""label"": ""PERSON""}]"
Politics,"Ruth Kelly wants to ditch the Tomlinson report on exam structures but has absolutely no idea what to put in its place,"" he said. ""","[{""text"": "" Ruth Kelly"", ""label"": ""PERSON""}, {""text"": "" Tomlinson"", ""label"": ""PERSON""}]"
Politics,"Howard denies split over ID cards

Michael Howard has denied his shadow cabinet was split over its decision to back controversial Labour plans to introduce ID cards.","[{""text"": "" Howard"", ""label"": ""PERSON""}, {""text"": ""Michael Howard"", ""label"": ""PERSON""}]"
Politics,"Among those reported to have serious reservations over the strategy were senior shadow cabinet members David Davis, Oliver Letwin and Tim Yeo.","[{""text"": "" David Davis"", ""label"": ""PERSON""}, {""text"": "" Oliver Letwin"", ""label"": ""PERSON""}, {""text"": "" Tim Yeo"", ""label"": ""PERSON""}]"
Politics,"But Mr Howard denied Mr Yeo, his transport and environment spokesman, said the plans ""stink"".","[{""text"": "" Howard"", ""label"": ""PERSON""}, {""text"": "" Yeo"", ""label"": ""PERSON""}]"
Politics,"He also said he was confident shadow home secretary Mr Davis would ""set out the position very clearly"" when he stands up to debate the matter next week.","[{""text"": "" Davis"", ""label"": ""PERSON""}]"
Politics,"Mr Howard said the police had said ID cards could ""help them foil a terror bomb plot in which people could lose their lives"".","[{""text"": "" Howard"", ""label"": ""PERSON""}]"
Politics,"Sources within the party told the BBC Mr Howard had always been in favour of ID cards, and tried to introduce them when he was Home Secretary.","[{""text"": "" Howard"", ""label"": ""PERSON""}]"
Politics,"Lib Dem home affairs spokesman Mark Oaten has branded the ID scheme a waste of money and ""deeply flawed"".","[{""text"": "" Mark Oaten"", ""label"": ""PERSON""}]"
Politics,"He said: ""This has all the signs of Michael Howard overruling colleagues' concerns over ID cards.""","[{""text"": "" Michael Howard"", ""label"": ""PERSON""}]"
Politics,"The chairman of the Bar Council, Guy Mansfield QC warned there was a real risk that people on the ""margins of society"" would be driven into the hands of extremists. ""","[{""text"": "" Guy Mansfield"", ""label"": ""PERSON""}]"
Politics,"Tory ex-minister Douglas Hogg said he opposed the plans for ID cards branding them a ""regressive"" step which would intrude into the lives of ordinary citizens without any counterbalancing benefits.","[{""text"": "" Douglas Hogg"", ""label"": ""PERSON""}]"
Economy,"There is no sign of a slowdown in 2005,"" said Tim Congdon, economist at ING Barings.","[{""text"": "" Tim Congdon"", ""label"": ""PERSON""}]"
Economy,"We need a good and feasible plan and formulating such a plan also needs time,"" National Bureau of Statistics chief Li Deshui told Reuters. ""","[{""text"": "" Li Deshui"", ""label"": ""PERSON""}]"
Politics,"Straw praises Kashmir moves

The UK has welcomed the decision by India and Pakistan to open a bus link across the ceasefire line dividing the disputed region of Kashmir.","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"Foreign Secretary Jack Straw, touring South East Asian countries, praised the ""spirit of cooperation"" in achieving the breakthrough.","[{""text"": "" Jack Straw"", ""label"": ""PERSON""}]"
Politics,Mr Straw said he hoped the agreement would make a difference to Kashmiris.,"[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"In a statement, Mr Straw said the bus service between Srinagar and Muzaffarabad ""will be able to reunite families that have been divided for decades"". ""","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"On Thursday Mr Straw was in India visiting Sikhism's holiest shrine, the Golden Temple in Amritsar where he tried his hand at making Indian bread or roti.","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"Kilroy-Silk quits 'shameful' UKIP

Ex-chat show host Robert Kilroy-Silk has quit the UK Independence Party and accused it of betraying its supporters.","[{""text"": "" Kilroy-Silk"", ""label"": ""PERSON""}, {""text"": "" Robert Kilroy-Silk"", ""label"": ""PERSON""}]"
Politics,"UKIP leader Roger Knapman said he would ""break open the champagne"", adding: ""It was nice knowing him, now 'goodbye'.""","[{""text"": "" Roger Knapman"", ""label"": ""PERSON""}]"
Politics,"He has remarkable ability to influence people but, sadly, after the (European) election it became clear that he was more interested in the Robert Kilroy-Silk Party than the UK Independence Party so it was nice knowing him, now 'goodbye',"" Mr Knapman told BBC Radio 4's Today programme.","[{""text"": "" Knapman"", ""label"": ""PERSON""}]"
Politics,Mr Knapman rejected the idea Mr Kilroy-Silk posed a threat to UKIP and queried why he had failed to confirm rumours he was starting a new political party.,"[{""text"": "" Knapman"", ""label"": ""PERSON""}, {""text"": "" Kilroy-Silk"", ""label"": ""PERSON""}]"
