tokens,ner_tags,keyword
ĠBeckham Ġvirus Ġspotted Ġon Ġthe Ġnet Ċ Ċ V irus Ġwriters Ġare Ġtrading Ġon Ġinterest Ġin ĠDavid ĠBeckham Ġto Ġdistribute Ġtheir Ġmalicious Ġwa res .,B-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O,NONE
ĠBut Ġanyone Ġvisiting Ġthe Ġwebsite Ġmentioned Ġin Ġthe Ġmessage Ġwill Ġnot Ġsee Ġpictures Ġof ĠMr ĠBeckham Ġbut Ġwill Ġhave Ġtheir Ġcomputer Ġinfected Ġby Ġa Ġvirus .,O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O,NONE
ĠThe Ġappearance Ġof Ġthe ĠBeckham ĠWindows Ġtro jan Ġis Ġjust Ġanother Ġexample Ġin Ġa Ġlong Ġline Ġof Ġviruses Ġthat Ġtrade Ġon Ġinterest Ġin Ġcelebrities Ġin Ġan Ġattempt Ġto Ġfuel Ġtheir Ġspread .,O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠTennis Ġplayer ĠAnna ĠK ourn ik ova , Ġpop stars ĠBrit ney ĠSpears Ġand ĠAv ril ĠLav igne Ġas Ġwell Ġas ĠArnold ĠSchwarzenegger Ġhave Ġall Ġbeen Ġused Ġin Ġthe Ġpast Ġto Ġtry Ġto Ġcon Ġpeople Ġinto Ġopening Ġinfected Ġfiles .",O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
ĠThe Ġhuge Ġamount Ġof Ġinterest Ġin ĠMr ĠBeckham Ġand Ġhis Ġprivate Ġlife Ġand Ġthe Ġlarge Ġnumber Ġof Ġmessages Ġposted Ġto Ġdiscussion Ġgroups Ġon Ġthe Ġnet Ġmight Ġmean Ġthat Ġthe Ġmalicious Ġprogram Ġcatches Ġa Ġlot Ġof Ġpeople Ġout .,O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"Ġ"" The Ġpublic 's Ġappetite Ġfor Ġsal acious Ġgossip Ġabout Ġthe Ġprivate Ġlife Ġof Ġthe ĠBeckham s Ġmight Ġlead Ġsome Ġinto Ġan Ġunpleasant Ġcomputer Ġinfection ,"" Ġsaid ĠGraham ĠCl u ley Ġfrom Ġanti - v irus Ġfirm ĠSoph os .",O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,NONE
ĠLead Ġactress ĠLaura ĠMichelle ĠKelly Ġsoared Ġover Ġthe Ġheads Ġof Ġthe Ġaudience Ġholding Ġthe Ġn anny 's Ġtrademark Ġumbrella .,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O,NONE
"ĠA Ġnumber Ġof Ġcelebrities Ġturned Ġout Ġfor Ġthe Ġmusical 's Ġpremiere , Ġincluding Ġactress ĠBarbara ĠWindsor , Ġcomic ĠGraham ĠNorton Ġand ĠSir ĠRichard ĠAtt en borough .",O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"ĠMary ĠPo pp ins Ġwas Ġoriginally Ġcreated Ġby Ġauthor ĠPamela ĠTra vers , Ġwho Ġis Ġsaid Ġto Ġhave Ġcried Ġwhen Ġshe Ġsaw ĠDisney 's Ġ1964 Ġfilm Ġstarring ĠJulie ĠAndrews .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,author
"ĠMr ĠBrown Ġseems Ġhaunted Ġby Ġher Ġeyes , Ġdesolate Ġof Ġall Ġhope .",O B-POLITICIAN O O O O O O O O O O O,NONE
"ĠMr ĠBrown 's Ġmessage Ġgenerally , Ġthat Ġcompassion Ġmust Ġbecome Ġaction Ġbefore Ġthat Ġhope Ġis Ġsqu and ered .",O B-POLITICIAN O O O O O O O O O O O O O O O O O,NONE
ĠBut Ġhe Ġalso Ġbelieves Ġit Ġis Ġtime Ġfor Ġthe Ġworld Ġto Ġsee Ġa Ġnew ĠGordon ĠBrown .,O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O,NONE
ĠBrown Ġreplies Ġthat Ġno Ġone Ġthought Ġthe ĠBerlin ĠWall Ġwould Ġever Ġcome Ġdown Ġeither .,B-POLITICIAN O O O O O O O O O O O O O O,NONE
"ĠPure ly Ġas Ġa Ġrace , ĠPaula 's Ġvictory Ġin Ġthe ĠNew ĠYork ĠMarathon Ġhas Ġto Ġgo Ġdown Ġas Ġone Ġof Ġthe Ġmost Ġthrilling .",O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
"ĠFranz ĠFerdinand , ĠTravis Ġand ĠSnow ĠPatrol Ġare Ġjust Ġrecent Ġexamples Ġof Ġthe Ġsuccess ĠScottish Ġmusic Ġcan Ġhave Ġin Ġthe Ġworld , Ġso Ġwe Ġshould Ġdo Ġwhat Ġwe ĠScots Ġare Ġgood Ġat Ġand Ġsupport Ġour Ġown Ġgoods !",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠPremier ĠLeague Ġplanning ĠCole Ġdate,O O O B-ATHLETE O,NONE
ĠSir ĠNicholas Ġwas Ġa Ġstrong Ġdefender Ġof Ġthe ĠAnglo - Irish ĠAgreement Ġand Ġwas Ġheld Ġin Ġesteem Ġin ĠDublin Ġgovernment Ġand ĠSD LP Ġcircles .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠSir ĠNicholas Ġclaimed Ġstrong Ġpain killers Ġhe Ġwas Ġtaking Ġfor Ġa Ġback Ġproblem Ġhad Ġreacted Ġbadly Ġwith Ġa Ġsmall Ġamount Ġof Ġalcohol .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
ĠBlues Ġboss ĠJose ĠMourinho Ġwas Ġsent Ġoff Ġfor Ġt aunting ĠLiverpool Ġfans Ġafter Ġthe Ġgoal Ġand Ġhe Ġwatched Ġon Ġtelevision Ġas Ġhis Ġside Ġwent Ġon Ġto Ġwin Ġthe Ġgame .,O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠYet Ġit Ġwas Ġcontroversial Ġtoo , Ġafter ĠMourinho 's Ġsending Ġoff , Ġapparently Ġfor Ġputting Ġhis Ġfinger Ġto Ġhis Ġlips Ġto Ġh ush Ġthe ĠLiverpool Ġfans .",O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O,NONE
ĠSharon ĠOs bourne Ġis Ġcurrently Ġappearing Ġas Ġa Ġjudge Ġand Ġmentor Ġin ĠITV 1 Ġtalent Ġshow ĠThe ĠX - Factor Ġalongside ĠSimon ĠCow ell Ġand ĠLouis ĠWalsh .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,judge
"ĠReeves Ġfirst Ġfound Ġfame Ġin Ġthe Ġteen Ġcomedy ĠBill Ġand ĠTed 's ĠExcellent ĠAdventure , Ġand Ġwent Ġon Ġto Ġcombine Ġsuch Ġblock busters Ġas ĠSpeed , ĠThe ĠDevil 's ĠAdvocate Ġand Ġthe ĠMatrix Ġseries , Ġwith Ġsmaller Ġfilms Ġincluding ĠMy ĠOwn ĠPrivate ĠIdaho .",B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠBritish Ġactors Ġin Ġattendance Ġinclude Ġnominees ĠClive ĠOwen , ĠI me lda ĠSt aun ton , ĠKate ĠWins let Ġand Ġdirector ĠMike ĠLeigh .",O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"ĠEast wood Ġhas Ġwon Ġbest Ġdirector Ġonce Ġbefore , Ġfor ĠUn for given Ġin Ġ1993 .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O,NONE
ĠThe ĠManchester ĠUnited Ġwing Ġrevealed Ġhow Ġclub Ġmanager ĠSir ĠAlex ĠFerguson Ġtalked Ġhim Ġinto Ġextending Ġhis ĠWales Ġcareer .,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O,manager
"ĠG iggs ' Ġown Ġpersonal Ġfuture Ġat ĠOld ĠTrafford Ġis Ġstill Ġup Ġin Ġthe Ġair Ġas Ġhe Ġhas Ġyet Ġto Ġreach Ġagreement Ġon Ġa Ġnew Ġcontract , Ġwith ĠManchester ĠUnited Ġoffering Ġone Ġextra Ġyear Ġand ĠG iggs Ġseeking Ġtwo .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O,NONE
"ĠPrevious Ġwinners Ġinclude ĠWhite ĠTe eth Ġby ĠZ ad ie ĠSmith , Ġin Ġ2000 , Ġwhich Ġwent Ġon Ġto Ġbecome Ġa Ġbest seller .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O,NONE
"ĠLord ĠScar man , Ġ93 , Ġdies Ġpeacefully",B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O,NONE
ĠLord ĠScar man Ġwill Ġbe Ġremembered Ġfor Ġthe Ġpublic Ġinquiry Ġhe Ġled Ġinto Ġa Ġstring Ġof Ġrace Ġriots Ġwhich Ġbegan Ġin ĠBri xton Ġwhen Ġracial Ġtensions Ġrose Ġafter Ġa Ġpolice Ġcrackdown Ġon Ġstreet Ġrobbery .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠArsenal Ġboss ĠArs ene ĠWenger , Ġwho Ġwas Ġfined ĠÂ£ 15 , 000 Ġin ĠDecember Ġfor Ġaccusing ĠManchester ĠUnited Ġstriker ĠRu ud Ġvan ĠN ist el ro oy Ġof Ġcheating , Ġbelieves Ġthat ĠAr agon es ' Ġpunishment Ġwas Ġtoo Ġlen ient .",O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,NONE
ĠBlair Ġcongrat ulates ĠBush Ġon Ġwin,B-POLITICIAN O O B-POLITICIAN O O,NONE
"Ġ"" All Ġof Ġus Ġin Ġpositions Ġof Ġleadership , Ġnot Ġjust ĠPresident ĠBush , Ġhave Ġa Ġresponsibility Ġto Ġrise Ġto Ġthis Ġchallenge .",O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O,NONE
"ĠEven Ġbefore Ġthe Ġresult Ġbecame Ġclear , ĠMr ĠBlair Ġwas Ġbeing Ġurged Ġto Ġpush Ġfor Ġaction Ġon Ġclimate Ġchange Ġat Ġhis Ġfirst Ġmeeting Ġwith Ġwhichever Ġcandidate Ġwon .",O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠBut ĠMy ron ĠE bell , Ġan Ġadviser Ġon Ġclimate Ġchange Ġto ĠPresident ĠBush , Ġhas Ġsaid Ġthere Ġwould Ġbe Ġno Ġchange Ġin Ġthe ĠUS Ġstance Ġand Ġrejected Ġthe Ġthreat Ġof Ġclimate Ġchange .",O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O,NONE
"ĠMr ĠBlair Ġtold Ġthe Ġaudience Ġhe Ġbelieved Ġthe ĠIraq Ġwar Ġwould Ġhave Ġmade ĠBritain Ġa Ġsafer Ġplace Ġif Ġits Ġemerging Ġdemocracy Ġsucceeded Ġand Ġthat Ġhe Ġwanted Ġto Ġbring Ġtroops Ġhome Ġas Ġsoon Ġas Ġpossible , Ġbut Ġnot Ġbefore Ġthe Ġjob Ġwas Ġdone .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠDame ĠJulie Ġpops Ġin Ġto Ġsee ĠPo pp ins Ċ Ċ Mary ĠPo pp ins Ġstar ĠDame ĠJulie ĠAndrews Ġwatched Ġthe Ġhit Ġstage Ġversion Ġof Ġher Ġclassic Ġfilm Ġat Ġa Ġcharity Ġperformance Ġin ĠLondon 's ĠWest ĠEnd .,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O,NONE
"Ġ Ċ Ċ It Ġwas Ġthe Ġfirst Ġtime ĠDame ĠJulie , Ġwho Ġshot Ġto Ġfame Ġas Ġthe Ġn anny Ġin Ġthe Ġ1964 ĠDisney Ġmovie , Ġhad Ġseen Ġthe Ġmusical , Ġstaged Ġat Ġthe ĠPrince ĠEdward ĠTheatre .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠThe ĠMary ĠPo pp ins Ġmusical Ġhas Ġbeen Ġmaster minded Ġby Ġtheatre Ġimp res ario ĠSir ĠCameron ĠMack intosh Ġand Ġdirected Ġby ĠRichard ĠEy re Ġwith Ġchore ography Ġby ĠMatthew ĠBour ne .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
ĠThe Ġmove Ġfollows Ġa Ġdecision Ġearlier Ġthis Ġmonth Ġby ĠAn il Ġ- Ġthe Ġyounger Ġbrother Ġof ĠRel iance ĠGroup Ġpresident ĠMuk esh ĠAmb ani Ġ- Ġto Ġresign Ġfrom Ġhis Ġpost .,O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O,NONE
ĠSinger - song writer ĠCasey Ġbeat ĠBrian ĠMcF adden Ġand ĠDamien ĠRice .,O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O,NONE
ĠJohn ĠPatterson Ġwill Ġbe Ġin Ġcharge Ġof Ġdrug Ġdevelopment .,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O,NONE
ĠMeanwhile Ġthe Ġlikes Ġof ĠHealth ĠSecretary ĠJohn ĠReid Ġand ĠLabour Ġpeer ĠLord ĠH ask ins Ġare Ġwarning Ġof Ġthe Ġelectoral Ġdangers Ġof Ġallowing Ġthis Ġsoap Ġopera Ġto Ġcontinue .,O O O O O O B-POLITICIAN I-POLITICIAN O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O,NONE
"ĠKhan Ġtold Ġan ĠIndian Ġnews Ġchannel Ġon Ġher Ġmobile Ġphone : Ġ"" They Ġare Ġnot Ġeven Ġletting Ġme Ġgo Ġhome Ġto Ġget Ġmy Ġbags .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠKhan Ġwas Ġinvolved Ġin Ġcontroversy Ġwhen Ġto pless Ġphotos Ġalleged Ġto Ġbe Ġof Ġher Ġappeared Ġin Ġa ĠNorwegian Ġmagazine .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O,NONE
"ĠBox Ġoffice Ġblow Ġfor ĠAlexander Ċ Ċ Director ĠOliver ĠStone 's Ġhistorical Ġepic ĠAlexander Ġhas Ġfailed Ġin Ġits Ġbid Ġto Ġconquer Ġthe Ġbox Ġoffice , Ġentering Ġthe ĠUS Ġfilm Ġcharts Ġat Ġnumber Ġsix .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠBut Ġnovelist ĠGore ĠV idal Ġdefended Ġthe Ġfilm , Ġsaying Ġit Ġwas Ġ"" bar rier - breaking "" Ġfor Ġits Ġfrank Ġdepiction Ġof Ġbisexual ity .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O,novelist
ĠGerrard Ġhappy Ġat ĠAnfield,B-ATHLETE O O O,NONE
ĠMr ĠPark 's Ġstatement Ġcame Ġas Ġthe Ġbank Ġdecided Ġto Ġkeep Ġinterest Ġrates Ġat Ġan Ġall - time Ġlow Ġof Ġ3 . 25 %.,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠSpect or Ġfacing Ġmore Ġlegal Ġaction,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O,NONE
ĠFox Ġattacks ĠBlair 's ĠTory Ġ' lies ',B-POLITICIAN O B-POLITICIAN O O O O O,NONE
"ĠComment ing Ġon ĠMr ĠMak arov 's Ġcase , Ġhe Ġsaid : Ġ"" The ĠBritish Ġstate Ġis Ġnot Ġa Ġfat Ġcow Ġ- Ġit Ġis Ġimpossible Ġto Ġcome Ġhere Ġand Ġdemand Ġgive Ġme Ġmore Ġmoney Ġevery Ġweek .""",O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠThe ĠPer uvian Ġinternational Ġwas Ġsold Ġto ĠAston ĠVilla Ġa Ġyear Ġago Ġbut Ġin Ġthe Ġphone - in Ġfor ĠBBC ĠNewcastle , ĠS oun ess Ġsaid Ġtried Ġto Ġre - sign Ġhim , Ġbut ĠVilla Ġwere Ġnot Ġinterested Ġin Ġselling .",O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,NONE
Ġ Ċ Ċ The Ġsecond ĠPop ĠIdol - style Ġsearch Ġfor Ġliterary Ġtalent Ġhas Ġbegun Ġwith Ġthe Ġhelp Ġof Ġthe Ġbrother Ġof ĠSimon ĠCow ell .,O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,NONE
ĠWriter ĠTony ĠCow ell Ġis Ġamong Ġthe Ġjudges Ġwho Ġwill Ġhear Ġaspiring Ġwriters Ġread Ġtheir Ġwork Ġaloud .,O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O,writer
"ĠPaul ĠC avan agh , Ġa Ġformer Ġuniversity Ġprofessor Ġand Ġhealth Ġcare Ġconsultant Ġfrom ĠOntario Ġin ĠCanada , Ġwas Ġone Ġof Ġ1 , 466 Ġaspiring Ġnovel ists Ġto Ġenter Ġthe Ġfirst Ġcontest .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,professor
"Ġ"" Some body , ĠI Ġthink Ġit Ġwas ĠMr ĠPhillips , Ġsaid Ġthey Ġwon 't Ġhave Ġmoney Ġfor Ġflowers Ġat ĠWim bledon .",O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O,NONE
"ĠAn ĠAll ĠEngland Ġclub Ġspokesperson Ġdenied ĠPhillips Ġmade Ġthe Ġremark , Ġinsisting : Ġ"" He Ġdefinitely Ġdidn 't Ġsay Ġit .""",O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O,NONE
"ĠSere na ĠWilliams , Ġwho Ġis Ġalso Ġin ĠDubai , Ġadded : Ġ"" I 'm Ġobviously Ġfor Ġequal Ġprize Ġmoney .",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠLabour Ġpeer ĠLord ĠDub s ' ĠSuccess ion Ġto Ġthe ĠCrown ĠBill Ġaims Ġto Ġend Ġthe Ġright Ġof Ġmale Ġheirs Ġto Ġsucceed Ġto Ġthe Ġcrown Ġeven Ġif Ġthey Ġhave Ġan Ġolder Ġsister .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠFarrell Ġsaga Ġto Ġdrag Ġon Ġ-,B-ATHLETE O O O O O,NONE
ĠThe Ġprospect Ġof ĠFarrell Ġswitching Ġcodes Ġhas Ġbeen Ġthe Ġmain Ġtalking Ġpoint Ġof Ġthe ĠSuper ĠLeague Ġseason Ġso Ġfar .,O O O B-ATHLETE O O O O O O O O O O O O O O O O,NONE
"Ġ"" A th letes Ġlike Ġhim Ġ- ĠEll ery ĠHan ley Ġand ĠMartin ĠJohnson Ġ- Ġdon 't Ġcome Ġalong Ġvery Ġoften .",O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O O O O O O,NONE
"ĠBrad ĠAdams , Ġfrom ĠHuman ĠRights ĠWatch , Ġsaid : Ġ"" This Ġis Ġa Ġhuge Ġpolitical Ġsignal Ġfrom ĠEurope Ġthat Ġthey Ġare Ġwilling Ġto Ġforget Ġabout ĠTian an men ĠSquare .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠRel iance Ġunit Ġloses ĠAn il ĠAmb ani,O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER,NONE
"ĠAn il , Ġ45 , Ġhas Ġstepped Ġdown Ġas Ġdirector Ġand Ġvice - chair man Ġof ĠIndian ĠPetro chem icals ĠCorporation Ġ( IP C ).",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O,chairman
ĠHolmes Ġwill Ġhave Ġnow Ġhave Ġintensive Ġtreatment Ġin ĠSouth ĠAfrica .,B-ATHLETE O O O O O O O O O O,NONE
"ĠIn Ġan Ġarticle Ġfor Ġthe ĠTimes Ġnewspaper , ĠMs ĠDun wood y , Ġwho Ġchairs Ġthe ĠTransport ĠSelect ĠCommittee , Ġsays : Ġ"" S light Ġincreases Ġto Ġlow Ġcar Ġspeeds Ġincrease Ġhugely Ġthe Ġrisks Ġto Ġpedestrians Ġand Ġcyclists .",O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠLast Ġweek ĠGrammy Ġproducers Ġannounced Ġthe Ġshow Ġwill Ġbe Ġhosted Ġby Ġrap Ġstar Ġand ĠChicago Ġactress ĠQueen ĠLat if ah .,O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
"ĠCharles ĠG ant , ĠHeat : ĠFilm Ġ- ĠThe ĠAv iator ; Ġdirector Ġ- ĠClint ĠEast wood ; Ġactor Ġ- ĠJamie ĠFox x ; Ġactress Ġ- ĠHil ary ĠSw ank .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"Ġ Ċ Ċ - ĠSteven ĠGay dos , ĠVariety : ĠFilm Ġ- ĠThe ĠAv iator ; Ġdirector Ġ- ĠMartin ĠSc ors ese ; Ġactor Ġ- ĠJamie ĠFox x ; Ġactress Ġ- ĠHil ary ĠSw ank .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"Ġ Ċ Ċ - ĠJamie ĠGraham , ĠTotal ĠFilm : ĠFilm Ġ- ĠThe ĠAv iator ; Ġdirector Ġ- ĠMartin ĠSc ors ese ; Ġactor Ġ- ĠJamie ĠFox x ; Ġactress Ġ- ĠHil ary ĠSw ank .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
