sentence,true_tags,predicted_tags
"those allegations were put to wen ##ger after saturday ' s game at bolton , which arsenal lost to slip 10 points behind chelsea in the title race .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O
"but later on saturday , according to the independent , wen ##ger spoke to a smaller group of reporters and expanded on his reaction . """,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
"reminded that ferguson called him "" a disgrace "" , wen ##ger added : "" i don ' t respond to anything .",O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O
"but ferguson added : "" in the ensuing weeks all you got was a dia ##tri ##be from arsenal about being kicked off the pitch and all that nonsense .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"gill phone ##d dei ##n three times to complain but nothing was done . """,O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O
"david gill and i feel we should set the record straight because arsenal have not written to us to ap ##olo ##gis ##e and we would not let that happen here . """,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"wen ##ger later accused van ni ##ste ##lr ##oo ##y of "" cheating "" and was fined £1 ##5 , 000 and "" severely rep ##rim ##and ##ed "" by the football association .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O
"ferguson admitted on saturday that van ni ##ste ##lr ##oo ##y ' s tackle , which earned the dutch ##man a ban , "" could have given ( cole ) a serious injury "" , but he believes arsenal were the main ag ##gre ##sso ##rs .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O
""" wen ##ger is always complaining the match was not played in the right spirit , "" he added . """,O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O
"but to wen ##ger it never happens , it is all some dream or nightmare . """,O O O O O O O O O O O O O O O O O,O O O I-ATHLETE O O O O O O O O O O O O O
ke ##zman was forced off the field to receive treatment on a cut above his eye but was able to continue .,O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O
"former hammer ##s star joe cole also had a plastic bottle thrown at him , while frank lamp ##ard was pe ##lt ##ed with coins as he was preparing to take a penalty .",O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,O O O O B-ATHLETE I-MUSICIAN O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O
"lamp ##ard ' s spot - kick was saved to the delight of the hammer ##s ' fans , who have still not forgiven him for leaving upton park .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
police in riot gear battled with west ham fans in the matthew harding stand and at least one supporter required treatment .,O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O
"javier sol ##ana , eu foreign policy chief , says phone - tap evidence works in the courts of other european countries .",B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
"mr sol ##ana told itv ##1 ' s jonathan dim ##ble ##by programme : "" [ phone - tap evidence in court ] works , it is normal that it is done , it would be naive not to do it . """,O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"mr sol ##ana ' s comments come the day after sir ian blair , the newly - appointed metropolitan police commissioner , said he was in favour of phone - tap evidence .",O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O
but mr clarke has been forced to change the regime of detention without trial after law lords ruled it illegal .,O O O O O O O O O O O O O O O O O O O O O,O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O
"while accepting that people "" have to be prepared "" for a possible terrorist attack , mr sol ##ana said he had "" qu ##al ##ms "" about the home secretary ' s new plans . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O
chairman sam younger told mps on tuesday care was needed to ensure that people were not lost off the register in the process - which happened when northern ireland switched to a similar system .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"mr younger said there was an ##ec ##dot ##al evidence of ina ##cc ##ura ##cies in the register , the vast majority of which were caused by genuine mistakes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"mr younger said using the royal mail ' s postal red ##ire ##ction service had already helped election officers re ##tra ##ce about 50 , 000 voters .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O
the mps on the office of the deputy prime minister and constitutional affairs select committees pressed mr younger on how to avoid losing voters in any change ##over .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O
mr younger suggested the re - registration could happen less frequently but argued efforts were needed to check the electoral rolls were up - to - date .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
and great britain ' s last davis cup win without hen ##man came against slovenia as far back as 1996 .,O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O
"bailey told bbc sport : "" after tim ' s announcement , i doubt greg ruse ##ds ##ki will be that far behind him . """,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O,B-ATHLETE O O O O O O B-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O
"the yugoslavia ##n - born bog ##dan ##ovic , though , is 184 places below hen ##man in the world rankings and has played just two cup ties - winning one and losing the other .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"murray , on the other hand , is 407 ##th in the current atp entry list and yet to make his cup debut .",O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O
but bailey does see some hope for the future .,O O O O O O O O O O,O B-ATHLETE O O O O O O O O
"britain ' s next opponents , israel , are hardly likely to be qu ##aking in their boots ahead of the 4 - 6 march match against a likely trio of bog ##dan ##ovic , murray and the 187 ##th - ranked ar ##vin ##d parma ##r .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O
"bailey said : "" it will be tough for gb to move up , but there comes a time when our young players have to step up .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O
"this was always going to be inevitable with tim and greg ' s growing years . """,O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE O B-ATHLETE O O O O O O
"of those lining up to replace hen ##man , the 17 - year - old murray , with four futures titles under his belt last year , looks the best long - term bet . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O
"murray is the one that looks like ##liest to take over tim ' s mantle , "" said bailey . """,O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE O O
"bog ##dan ##ovic , three years murray ' s senior , has had a more troubled time under britain ' s davis cup umbrella .",O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE O O O O O O O O O O O O O O O O O O
"while murray has been marked out as britain ' s golden boy , bog ##dan ##ovic was warned by the lawn tennis association for a lack of drive at the end of 2003 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O
"and bailey said : "" despite that , alex is clearly talented as well , while ar ##vin ##d is another contender . """,O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE O O O O O O B-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O
"we looked at more of the independent musicians , rather than the rocks ##tar ##s of this industry but that reflects more accurately the state of the music industry , "" ms madden told the bbc news website . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O O
"musicians are embracing the internet enthusiastically , "" said ms madden . """,O O O O O O O O O O O O O,O O O O O O O O O O B-MUSICIAN O O
"both successful and struggling musicians were more likely to say that the internet has made it possible for them to make more money from their music , rather than make it harder for them to protect their material from piracy , "" said ms madden .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O
austin ai ##t ##ken is taking action against nbc over its programme fear factor .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O
"mr ai ##t ##ken , who lives in cleveland , said that after becoming light - headed , he ran towards the bedroom and knocked his head in a doorway .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O
finn ##an says irish can win group steve finn ##an believes the republic of ireland can qualify directly for the world cup finals .,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O
"after saturday ' s superb display in the draw in paris , ireland face min ##now ##s the far ##oe islands in dublin on wednesday .",O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O
"the versatile finn ##an , who starred against the french , is confident the group is ireland ' s for the taking . """,O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O
manager brian kerr was keen to mention the contribution of stephen carr and finn ##an on ireland ' s right flank at the stade de france .,O B-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O O O O O O O O O O
"finn ##an ' s normal position is right - back but he looked assured in a more advanced position against the french . """,O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O
"as i play on the right for my club and being a natural right - back , it was something he ( kerr ) looked at because france play strongly down the left - hand side . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O
"boris opposes mayor apology ken livingstone should "" stick to his guns "" and not ap ##olo ##gis ##e for his "" nazi "" comment to a jewish reporter , tory mp boris johnson has insisted .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O,B-POLITICIAN O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O
"mr johnson also claimed tony blair ' s intervention in the row was "" an attempt to reassure jewish voters "" .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O,O B-POLITICIAN O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
"london mayor mr livingstone says he is "" standing by "" his remarks which likened an evening standard journalist to a "" concentration camp guard "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
but the prime minister says it is time for mr livingstone to say sorry .,O O O O O O O O O O O O O O O,O O O O O O O O O O B-POLITICIAN O O O O
"labour ' s mr livingstone has said his comments may have been offensive but were not racist , and said earlier this week he would not ap ##olo ##gis ##e even if mr blair asked .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O
"however , mr johnson , who was forced to ap ##olo ##gis ##e last year for an article in the magazine he edit ##s about liver ##pu ##dl ##ians gr ##ieving over the death of british hostage ken big ##ley , said mr blair "" should butt out of "" the row . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O,O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-POLITICIAN O O O O O O O O O O
"mr johnson , mp for henley - on - thames , oxfordshire , said he suspected labour was now trying to reassure jewish voters "" because of this curious way in which labour seems to be trying to curry favour with di ##sil ##lusion ##ed muslim voters who may be di ##sil ##lusion ##ed about the war "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" ken doesn ' t think he ' s got anything to say sorry for and if that ' s really his feeling , then i think that he should stick to his guns , "" he said .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"mr johnson ap ##olo ##gis ##ed last october for per ##pet ##uating an "" outdated stereo ##type "" of liverpool in the leader article on the death of mr big ##ley .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
"mr johnson told today : "" it ' s perfectly true that i got into the grove ##lling game myself and when i ap ##olo ##gis ##ed there were some things that i felt i ought to say sorry for . . . there were also other things i didn ' t think i should ap ##olo ##gis ##e for , "" he said . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
dogg ##ed federer claims dubai crown world number one roger federer added the dubai championship trophy to his long list of successes - but not before he was given a test by ivan l ##ju ##bic ##ic .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-ATHLETE I-ATHLETE I-ATHLETE O
top seed federer looked to be on course for a easy victory when he thumped the eighth seed 6 - 1 in the first set .,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O
"but l ##ju ##bic ##ic , who beat tim hen ##man in the last eight , dug deep to secure the second set after a tense tie ##break .",O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O
"swiss star federer was not about to lose his cool , though , turning on the style to win the deciding set 6 - 3 .",O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O
"the match was a re - run of last week ' s final at the world indoor tournament in rotterdam , where federer triumph ##ed , but not until l ##ju ##bic ##ic had stretched him all the way . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O
"i really wanted to get off to a good start this time , and i did , and i could really play with confidence while he still looking for his rhythm , "" federer said .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O
"l ##ju ##bic ##ic was at a loss to explain his poor showing in the first set . """,O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O
"and with roger , if you relax for a second it just goes very quick , "" he said . """,O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O O O O O O O O O O O O
"i had a chance in the third , and for me it ' s really positive to twice in two weeks have a chance against roger to win the match . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O
spears seeks ab ##orted tour payment singer britney spears is sui ##ng eight insurance companies that have refused to rei ##mb ##urse her for cancel ##ling her 2004 world tour .,O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O,B-MUSICIAN O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
"the legal submission described spears as "" one of the most recognised performers in her industry "" .",O O O O O O O O O O O O O O O O O O,O O O O B-MUSICIAN O O O O O O O O O O O O O
"the on ##yx hotel tour was cited as "" a highly crafted production which included the well - known music and dancing of spears , supported by elaborate costumes , complex choreography as well as cutting - edge video production , lighting and other effects "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O
"in september spears married kevin fed ##er ##line , who had been a dancer on the ab ##orted tour .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O,O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O
"both sides hope to reach a negotiated deal over state aid received by european aircraft maker airbus and its us rival boeing , mr man ##del ##son said .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O
mr man ##del ##son said the eu and us hoped to avoid having to resolve the dispute at the world trade organisation ( w ##to ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O
""" with this agreement the eu and us have confirmed their willingness to resolve the dispute which has arise ##n between them , "" mr man ##del ##son said . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O
"however , both sides agreed to suspend their requests for w ##to arbitration at the beginning of december , to allow bilateral talks to continue .",O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O I-ATHLETE O O O O O O O O O O O O O O
"ea ##ds and bae systems , the european defence and aerospace firms which own airbus , welcomed mr man ##del ##son ' s announcement . """,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O
"microsoft had delivered development kits to ea , said mr arm ##es , but he said the company was still waiting on sony and nintendo to send kits .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O
"although the details may not be nailed down , mr arm ##es said ea was beginning to get a sense of the capabilities of the new machines . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O
"mr dunn said he expected the introduction of real - world physics to be a major part of the new consoles . """,O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O
"ps ##3 will provide graphics ind ##ist ##ing ##uis ##hab ##le from movies , "" said mr fl ##orin .",O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
"mr arm ##es warned that developers still had to learn how to tell stories effectively in the medium . """,O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O
"mr gardner agreed : "" we can thrown more poly ##gon ##s around and have better ai but if it doesn ' t make for a better game then that ' s not very useful . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"only released last week , it was closely followed by halo 2 and half - life 2 , which are expected to be big hits when they are unleashed later this month .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
"but they missed out on the prize for the most wanted game of 2005 , which went to the nintendo title , the legend of ze ##lda .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
doom 3 was developed over four years and is thought to have cost around $ 15 ##m ( £ ##8 . 3 ##m ) .,O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O
the chronicles of rid ##dick : escape from butcher bay was handed the un ##sun ##g hero game of 2004 .,O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O
"but from humble beginnings , how did the modern day extra ##va ##gan ##za become the be ##hem ##oth it is today ?",O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O I-PUBLIC-FIGURE O O O O O O O O O
other venues included the dorothy chandler pavilion and the shrine auditorium .,O O O O O O O O O O O O,O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O
one popular story is that academy librarian margaret herr ##ick said the statue looked like her uncle oscar .,O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O,O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O B-ACTOR-DIRECTOR O
douglas fairbanks sr was the first president and oversaw the first awards .,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O
"among the overlooked films were ho ##bson ' s choice , dirty harry , the 39 steps , the search ##ers and king kong .",O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
he sent along a woman called sac ##hee ##n little ##fe ##ath ##er to collect his award .,O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O,O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O
op ##al was murdered in 1979 .,O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O
"frank cap ##ra was the butt of one major ga ##ffe in 1934 when the host opened out best picture envelope and declared "" come on up and get it , frank "" to which frank cap ##ra bounded up to the stage before realising that he had meant frank lloyd had won for ca ##val ##cade .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR O I-ACTOR-DIRECTOR O
