tokens,ner_tags,keyword
""" godzilla should thank you for this historical and monumental star , "" said final wars producer sho ##go tom ##iya ##ma .",O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,NONE
"hollywood ' s honorary mayor , johnny grant , said : "" i do here ##by pro ##claim this godzilla day in hollywood .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O,NONE
"so , i think godzilla just deserves a vacation . """,O O O O B-PUBLIC-FIGURE O O O O O O,NONE
"and producer sho ##go tom ##iya ##ma added : "" so long as godzilla can fa ##sc ##inate people , i believe he will be resurrected by new generations of filmmakers in the future . """,O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O,NONE
lord browne pointed out that bp was re ##ap ##ing the benefits of its investment in oil exploration .,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O,NONE
"gone are the warm , bright colours found in the two earlier films , alfonso cu ##aro ##n brings in a bleak and cold feel that is simply gorgeous - and looks even better here than in the cinema .",O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O,NONE
star christina apple ##gate had to pull out of pre - broadway performances earlier this month with a broken foot .,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
"springer critic ##ises opera musical talk show host jerry springer , whose programme inspired the controversial opera shown by the bbc , has said he would not have written it himself .",B-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O,NONE
""" captain archer and the crew of the n ##x - 01 need your help to continue their journeys ! """,O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O,NONE
the ad ##vert said .,O O O O O,NONE
"this echoed the views of oscar ##s host and comedian chris rock , who whipped up a media storm for saying he rarely watched them , calling award shows "" idiot ##ic "" .",O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O,NONE
""" eastwood has it in the bag , "" added mr strauss .",O B-ACTOR-DIRECTOR O O O O O O O O O B-AUTHOR-WRITER O,NONE
"other film stars to have appeared in scrub ##s include heather graham , while friends actor matthew perry has guest - starred and directed an episode of the show .",O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O,NONE
"its leading star , zach bra ##ff , has recently been seen on the big screen in garden state , which he also directed .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O,NONE
curry ' s daily source code - which he committed to doing daily to inspire the community - has 10 ##s of thousands of listeners .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"in a speech in london on monday , mr howard said : "" it ' s not racist , as some people to claim , to talk about controlling immigration far from it . """,O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"refugee council chief executive mae ##ve sherlock called the plans "" dangerous , ill thought - out and hugely ir ##res ##pon ##sible "" .",O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O,chief executive
he did not think mr howard intended to centre the debate about race .,O O O O O B-POLITICIAN O O O O O O O O,NONE
bush website blocked outside us,B-POLITICIAN O O O O,NONE
surfer ##s outside the us have been unable to visit the official re - election site of president george w bush .,O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O,NONE
deputy health minister r ##hon ##a bran ##kin has pledged to study the research .,O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O,NONE
van gogh was shot and stabbed to death in amsterdam six weeks ago .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
"the killing , and fort ##uy ##n ' s death in 2002 , con ##vu ##ls ##ed the netherlands .",O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O,NONE
photographer jim de boo ##y then goes on the run from secret service agents who bu ##rg ##le his home and threaten his family .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,NONE
""" the lions is a massive media event , "" said woodward , who will be the head coach .",O O O O O O O O O O O B-ATHLETE O O O O O O O O,NONE
president kumar ##at ##ung ##a attended a ceremony in the southern town of ham ##bant ##ota .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O,NONE
"mrs kumar ##at ##ung ##a called for the tragedy to be "" the start of a new beginning to rebuild our nation "" .",O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O,NONE
"jo ##ss w ##hed ##on described the dc comics character as "" the most iconic female heroine of our time "" .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
clarke faces id cards rebellion,B-POLITICIAN O O O O,NONE
"directed by bollywood veteran sub ##has ##h g ##hai , the film is set in the british raj and bern ##ath plays an army general ' s daughter who falls in love with a rural boy , ki ##s ##na .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,NONE
"actor and producer aa ##mir khan ' s forthcoming venture the rising is set against the backdrop of the indian mutiny of 1857 , with british actor toby stephens in a key role .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O,NONE
"the eu ' s humanitarian aid commissioner , louis michel , was quoted as saying that it was key to bring aid "" in those vital hours and days immediately after the disaster "" .",O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"great or ##mond street hospital professor of child health , al a ##yn ##sley - green , was chosen by the government and will start the £100 , 000 - a - year job immediately .",O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,professor
prof a ##yn ##sley - green has also been the national clinical director for children in the department of health .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O,NONE
mo ##uri ##nh ##o to escape fa charge,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
referees chief keith hackett believes mo ##uri ##nh ##o should re ##tra ##ct his comments about ferguson and barry as he believes the blues boss has questioned their integrity .,O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE O B-ATHLETE O O O O O O O O O O O,NONE
"mr mo ##uri ##nh ##o should look at the facts . """,O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,NONE
"mr brown introduced dr greens ##pan to the 400 invited guests as the "" the world ' s greatest economist "" .",O B-POLITICIAN O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,NONE
dr greens ##pan - who became chairman of the federal reserve for an unprecedented fifth term in june 2004 - will step down in january next year .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O,chairman
hoffman hits out over modern film,B-ACTOR-DIRECTOR O O O O O,NONE
kennedy to make temple address,B-POLITICIAN O O O O,NONE
"mr kennedy is to tell the audience : "" many people in britain , of all races , cultures and religions , were angry about the way we were taken to war in iraq .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ferguson urges henry punishment,B-ATHLETE O B-ATHLETE O,NONE
"this week , we ' re hearing from marianne petersen , who is planning to convert a barn in sweden into a base for her freelance writing work .",O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O,NONE
mr howard - himself the son of immigrants - will acknowledge that racial discrimination still exists in the uk .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O,NONE
taxes must be trusted - kennedy,O O O O O B-POLITICIAN,NONE
"mr kennedy also said students want action on the environment and see the iraq war , which his party opposed , as a defining issue .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
rapper 50 cent ends protege feud,O B-MUSICIAN I-MUSICIAN O O O,NONE
a member of the game ' s entourage was reportedly shot outside a radio station where 50 cent was being interviewed .,O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O,NONE
"the boys choir of harlem got a che ##que for $ 150 , 000 ( £ ##7 ##7 , 800 ) from 50 cent , while the game handed over $ 103 , 500 ( £5 ##3 , 400 ) .",O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O,NONE
"50 cent announced he has launched the g - unity foundation "" to help people overcome obstacles and make a chance for the better in their lives "" .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
actor fox ##x sees globe nominations,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O,NONE
""" dan brown is the best writer i ' ve come across in the genre , but anyone who knows anything about 1st century history will see that this underlying material is laugh ##able . """,O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,writer
chris evans back on the market,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O,NONE
"broadcaster chris evans has begun selling thousands of his possessions from a stall in camden market , london .",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O,NONE
mr blair is an enthusiastic proponent of talks to bring turkey within the recently - expanded eu .,O B-POLITICIAN O O O O O O O O O O O O O O O O,NONE
singer george michael has said that a new film about his life is the start of a retirement from public view .,O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
sir mike tom ##linson himself was brief ##ed only this week .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O,NONE
newcomer cia ##ra ' s four nominations include best female r & b - soul album and best r & b - soul or rap by a new artist .,O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"morgan spur ##lock earned the directing award for super size me , which became an international box office hit .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
ronald ##o refused to commit his long - term future to the club .,B-ATHLETE I-ATHLETE O O O O O O O O O O O O,NONE
sprinter walker quit ##s athletics,O B-ATHLETE O O O,NONE
"shadow treasury chief secretary george osborne said : "" everyone who looks at the british economy at the moment says there has been a sharp deterioration in the public finances , that there is a black hole , "" he said .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
root ##ing for st ##au ##nton in the best actress category,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O,NONE
"was cat ##e blanche ##tt , herself nominated for her supporting role as hollywood icon katherine hepburn in the aviator",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O,NONE
"ke ##anu reeves , who presented the best actress award , said being on the red carpet was an "" exciting "" part of his job .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O,NONE
joshua reynolds : the creation of celebrity,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O,NONE
ronald ko ##eman quit as ajax boss last week after their exit from the uefa cup .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O,NONE
"arnold ' s grit ##ty drama wasp is about a single mother living on the bread ##line , while kumar ' s little terrorist follows a young pakistani muslim boy , who gets stuck on the wrong side of the heavily armed indian border .",B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"since she presented children ' s tv shows number 73 and motor ##mouth in the 1980s , arnold has kept a low profile and is having trouble adapting to this sudden onslaught of attention .",O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
"l ' esq ##ui ##ve earned a cesar prize for its director , tunisian - born abd ##ella ##ti ##f ke ##chi ##che , and its young star , the 18 - year - old actress sara forest ##ier .",O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"but the artists - been ##ie man , si ##zz ##la , elephant man , bu ##ju ban ##ton , bounty killer , to ##k , cap ##leton and v ##y ##b ##z ka ##rte ##l - will not have to ap ##olo ##gis ##e for past songs or comments .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"mike leigh is up for the best director award for vera drake , alongside martin sc ##ors ##ese for the aviator , michael mann for collateral , michel go ##nd ##ry for eternal sunshine of the spot ##less mind and marc forster for finding never ##land .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O,NONE
"ms kelly , who is catholic , is reported to be "" pro - life "" and has opposed embryo research .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O,NONE
medical research council professor nancy roth ##well said ms kelly ' s views mattered as she was responsible for training future scientists .,O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-POLITICIAN O O O O O O O O O O O O O,professor
"he said : "" if someone as senior as ruth kelly is not going to favour stem cell research we will end up with a similarly sc ##hi ##zo ##ph ##ren ##ic system in this country .",O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
the star of film and tv hits day of the jack ##al and edward and mrs simpson has joined forces with swansea - born actor - director terry palmer .,O O O O O O O O O O O O O B-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"during his interview with the jewish chronicle , mr blair said : "" i ' ve been a very strong supporter of the jewish community and israel , and will always be so . """,O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"mr blair repeated calls for the mayor to ap ##olo ##gis ##e for like ##ning the reporter , oliver fine ##gold , to a concentration camp guard .",O B-POLITICIAN O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O,NONE
the trial of mr e ##bber ##s is now into its third week .,O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O,NONE
elton plays paris charity concert,B-MUSICIAN O O O O,NONE
sir elton has also teamed up with phil collins to record a version of eric clapton ' s 1991 hit tears in heaven to raise money for the relief fund .,O B-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
mo ##uri ##nh ##o defiant on chelsea form,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
"asked if his chelsea honeymoon was now over , mo ##uri ##nh ##o replied : "" i have had 20 years of honeymoon ##s with my wife .",O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
""" as gas prices continue their upward march , fuel efficiency catches the public eye , "" jim press , vice president and chief operating officer of toyota ' s us sales arm , said in a statement .",O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,vice president
former plays ##cho ##ol presenter fl ##oe ##lla benjamin was awarded the special award for outstanding creative contribution to children ' s film and television .,O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,presenter
south american - themed cartoon jo ##ko !,O O O O O O O O,NONE
ja ##kam ##oko !,O O O O,NONE
to ##to !,O O O,NONE
won the honour for pre - school animation and its writer tony collingwood for original writer .,O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O,writer
